supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0763 SCig Foxb1 Glut_4,1,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0764 SCig-an-PPT Foxb1 Glut_1,0,0,0,8,4,0,1924,0,0,0,0,0,11,0,0,0,7,0,21,0,3,0,0,0,0
0765 SCig Foxb1 Otx2 Glut_1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
0766 SCdg-PAG Tfap2b Glut_1,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
0767 SCiw Pitx2 Glut_1,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0768 SCiw Pitx2 Glut_2,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0769 SCiw Pitx2 Glut_3,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0770 IC Tfap2d Maf Glut_1,0,509,0,0,2,0,13037,0,0,0,0,0,4,0,0,0,1,0,20,0,0,0,0,0,60
0771 IC Tfap2d Maf Glut_2,3,878,0,2,0,0,1679,0,0,0,0,0,0,0,0,0,9,0,87,0,0,0,0,0,62
0772 IC Tfap2d Maf Glut_3,5,807,0,0,0,0,10315,0,0,0,0,0,0,0,0,0,4,0,56,0,0,0,0,0,211
0773 IC Tfap2d Maf Glut_4,0,16,0,1,0,0,1273,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,8
0774 IC Tfap2d Maf Glut_5,0,30,0,0,0,0,517,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,25
0775 IC Tfap2d Maf Glut_6,0,68,0,0,0,0,1417,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,12
0776 CUN-PPN Evx2 Meis2 Glut_1,0,24,0,0,0,0,904,0,0,45,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0
0777 CUN-PPN Evx2 Meis2 Glut_2,1,0,0,0,0,0,51,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0778 CUN-PPN Evx2 Meis2 Glut_3,4,2,0,0,0,0,140,0,0,177,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0
0779 CUN-PPN Evx2 Meis2 Glut_4,0,2,0,0,0,0,408,0,0,134,0,0,0,0,1,0,0,9,1,2,0,0,0,0,0
0780 CUN-PPN Evx2 Meis2 Glut_5,0,0,0,0,0,0,408,0,0,49,0,0,0,0,0,0,0,0,83,0,0,0,0,0,1
0781 PBG Mtnr1a Glut-Chol_1,0,0,0,0,0,0,238,0,0,6,0,0,0,0,0,0,3,0,46,0,0,0,0,0,0
0782 PAG Tcf24 Glut_1,0,0,0,0,14,0,31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0
0783 SCig Tfap2b Chrnb3 Glut_1,0,0,0,3,0,0,969,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0784 SCop Pou4f2 Neurod2 Glut_1,0,0,0,1,0,0,373,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
0785 SCsg Pde5a Glut_1,0,0,0,21,0,80,563,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,105
0786 SCsg Pde5a Glut_2,0,0,0,26,0,52,786,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,99
0787 SCsg Pde5a Glut_3,0,0,0,49,0,95,1435,0,0,0,0,0,2,0,0,0,19,0,4,0,3,0,0,0,165
0788 SCop Sln Glut_1,0,0,0,8,0,0,1261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0789 PAG Ucn Glut_1,0,0,0,0,1,0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0790 ND-INC Foxd2 Glut_1,0,0,0,0,25,0,321,0,0,1,0,0,20,0,0,0,0,0,1,0,0,0,11,0,0
0791 PAG-MRN Rln3 Gaba_1,0,0,0,0,0,0,84,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0792 PPN-CUN-PCG Otp En1 Gaba_1,0,0,0,0,0,0,67,0,0,77,0,0,0,0,1,0,0,2,1,4,0,0,0,0,0
0793 PPN-CUN-PCG Otp En1 Gaba_2,0,0,0,0,0,0,558,0,0,171,0,0,0,0,0,0,2,0,82,22,0,0,0,0,0
0794 PPN-CUN-PCG Otp En1 Gaba_3,0,14,0,0,0,0,222,0,0,153,0,0,0,0,0,0,3,13,30,0,0,0,0,0,0
0795 MRN-PPN-CUN Pax8 Gaba_1,1,0,0,0,0,0,257,0,0,39,0,0,0,0,0,0,0,23,10,7,0,0,0,0,0
0796 MRN-PPN-CUN Pax8 Gaba_2,1,3,0,0,0,0,58,0,0,13,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0
0797 MRN-PPN-CUN Pax8 Gaba_3,0,0,0,0,0,0,29,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0798 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,6,0,0,0,0,0,404,0,0,5,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0
0799 MRN-VTN-PPN Pax5 Cdh23 Gaba_2,0,3,0,0,0,0,363,0,0,88,0,0,0,0,0,0,0,11,13,18,0,0,2,0,0
0800 SNr-VTA Pax5 Npas1 Gaba_1,0,2,0,1,38,0,1085,1,2,108,15,7,0,0,0,0,21,45,40,11,0,78,6,0,1
0801 SNr-VTA Pax5 Npas1 Gaba_2,0,0,0,0,0,0,251,0,0,0,1,0,0,0,0,0,1,0,4,0,0,15,1,0,0
0802 PAG-PPN Pax5 Sox21 Gaba_1,0,1,0,0,0,0,260,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0803 PAG-PPN Pax5 Sox21 Gaba_2,7,1,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0804 PAG-PPN Pax5 Sox21 Gaba_3,1,0,0,0,0,0,319,0,0,5,0,0,0,0,0,0,0,0,8,1,0,3,3,0,0
0805 PAG-PPN Pax5 Sox21 Gaba_4,3,0,0,0,0,0,349,0,0,7,0,0,0,0,0,0,0,11,6,5,0,0,1,0,0
0806 SNr Six3 Gaba_1,0,50,0,34,326,3,1845,106,13,140,317,21,43,0,0,0,13,22,28,5,22,199,13,0,3
0807 IC Six3 En2 Gaba_1,0,380,0,2,5,0,4342,0,0,9,0,0,8,0,0,0,7,0,124,0,4,0,0,0,56
0808 IC Six3 En2 Gaba_2,0,19,0,0,0,0,480,0,0,6,0,0,0,0,0,0,4,0,16,0,0,0,0,0,1
0809 IC Six3 En2 Gaba_3,0,13,0,1,0,0,947,0,0,2,0,0,1,0,0,0,5,0,38,0,0,0,0,0,4
0810 IC Six3 En2 Gaba_4,0,161,0,0,0,0,660,0,0,11,0,0,0,0,0,0,5,0,84,0,0,0,0,0,6
0811 IC Six3 En2 Gaba_5,0,2,0,0,0,0,602,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0
0812 IC Six3 En2 Gaba_6,0,22,0,0,0,0,355,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0813 IC Six3 En2 Gaba_7,0,1,0,0,0,0,157,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0
0814 PAG-MRN-RN Foxa2 Gaba_1,0,0,0,0,25,0,329,0,0,3,0,0,0,0,0,0,0,4,14,13,0,0,5,0,0
0815 PAG-MRN-RN Foxa2 Gaba_2,0,0,0,0,1,0,249,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0816 PAG-MRN-RN Foxa2 Gaba_3,0,0,0,0,0,0,167,0,0,2,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0
0817 PAG-MRN-RN Foxa2 Gaba_4,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
0818 PAG-ND-PCG Onecut1 Gaba_1,0,8,0,0,0,0,369,30,0,14,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0
0819 PAG-ND-PCG Onecut1 Gaba_2,1,0,0,0,0,0,31,0,0,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0820 PAG-ND-PCG Onecut1 Gaba_3,0,3,0,0,1,0,46,8,0,386,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0821 PAG-ND-PCG Onecut1 Gaba_4,0,0,0,0,1,0,18,0,0,64,0,0,0,0,0,0,15,0,1,0,0,1,0,0,0
0822 PAG-ND-PCG Onecut1 Gaba_5,0,0,0,0,0,0,2,6,0,141,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
0823 PAG-RN Nkx2-2 Otx1 Gaba_1,0,0,0,0,3,0,743,1,0,21,0,0,0,0,0,0,1,1,13,5,0,0,6,0,0
0824 PAG-RN Nkx2-2 Otx1 Gaba_2,0,0,0,0,1,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0825 PAG-RN Nkx2-2 Otx1 Gaba_3,3,5,0,0,0,0,477,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1
0826 PAG-RN Nkx2-2 Otx1 Gaba_4,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0827 PAG-RN Nkx2-2 Otx1 Gaba_5,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0828 PAG-RN Nkx2-2 Otx1 Gaba_6,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0829 PRT Tcf7l2 Gaba_1,0,0,0,0,48,0,651,0,0,4,0,0,9,0,0,0,0,0,11,0,0,1,1,0,0
0830 PRT Tcf7l2 Gaba_2,0,0,0,0,0,0,245,0,0,2,0,0,6,0,0,0,3,0,5,0,0,0,0,0,0
0831 PRT Tcf7l2 Gaba_3,0,0,0,12,12,0,1576,0,0,3,0,0,77,9,0,0,31,0,12,0,0,0,4,0,0
0832 PRT Tcf7l2 Gaba_4,0,0,0,1,1,0,516,0,0,0,0,0,0,14,0,0,17,0,2,0,0,0,0,0,0
0833 PRT Tcf7l2 Gaba_5,0,0,0,0,0,0,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,0,0,0,1,118,0,331,0,0,0,0,0,142,0,0,0,9,0,4,0,9,10,3,0,0
0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,0,0,0,4,166,0,56,0,0,0,0,0,131,0,0,0,7,0,23,0,106,14,28,0,0
0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,0,0,0,0,31,0,11,0,0,0,1,0,35,0,0,0,4,0,0,0,8,11,1,0,0
0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,0,0,0,5,14,0,4,0,0,0,0,0,86,0,0,0,2,0,0,0,41,16,3,0,0
0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,0,0,0,18,18,0,32,0,0,0,0,0,104,0,0,0,27,0,0,0,16,19,2,0,0
0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,0,0,0,0,136,0,49,0,0,0,0,0,173,0,0,0,1,0,3,0,0,0,6,0,0
0840 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,0,0,0,2,1,0,2,0,0,0,0,0,101,0,0,0,1,0,0,0,7,1,1,0,0
0841 SC Otx2 Gcnt4 Gaba_1,0,0,0,1,0,0,98,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0
0842 SC Otx2 Gcnt4 Gaba_2,0,0,0,4,0,10,239,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15
0843 SC-PAG Lef1 Emx2 Gaba_1,0,0,0,2,0,2,842,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12
0844 SC-PAG Lef1 Emx2 Gaba_2,0,0,0,0,0,0,1594,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0845 SC-PAG Lef1 Emx2 Gaba_3,0,0,0,2,0,0,216,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0846 SC-PAG Lef1 Emx2 Gaba_4,0,0,0,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
0847 SC-PAG Lef1 Emx2 Gaba_5,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0848 SCm-PAG Cdh23 Gaba_1,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
0849 SCm-PAG Cdh23 Gaba_2,0,0,0,0,1,0,830,0,0,9,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0
0850 SCm-PAG Cdh23 Gaba_3,0,1,0,0,0,0,316,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1
0851 SCm-PAG Cdh23 Gaba_4,0,0,0,0,0,0,100,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0852 SCs Dmbx1 Gaba_1,0,0,0,30,0,65,1866,0,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,125
0853 SCs Dmbx1 Gaba_2,0,1,0,3,0,10,859,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49
0854 SCs Dmbx1 Gaba_3,0,0,0,1,0,0,251,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
0855 SCs Dmbx1 Gaba_4,0,3,0,1,2,0,895,0,0,14,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0
0856 SCs Dmbx1 Gaba_5,0,0,0,1,7,2,619,0,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,2
0857 SC Lef1 Otx2 Gaba_1,0,0,0,27,0,68,1451,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,112
0858 SC Lef1 Otx2 Gaba_2,0,0,0,1,0,1,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0859 SCs Pax7 Nfia Gaba_1,1,0,0,2,0,0,425,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
0860 SCs Pax7 Nfia Gaba_2,0,0,0,26,0,5,1261,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,7
0861 SCs Pax7 Nfia Gaba_3,0,0,0,9,0,1,968,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14
0862 SCs Pax7 Nfia Gaba_4,0,0,0,1,0,0,377,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0863 SCs Pax7 Nfia Gaba_5,1,0,0,2,0,0,205,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0864 PRT Mecom Gaba_1,0,0,0,2,0,0,183,0,0,0,0,0,1,5,0,0,15,0,16,0,1,0,1,0,0
0865 PRT Mecom Gaba_2,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0866 PRT Mecom Gaba_3,0,0,0,0,0,0,228,0,0,0,0,0,0,6,0,0,9,0,3,0,0,0,0,0,0
0867 SC Tnnt1 Gli3 Gaba_1,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0868 SC Tnnt1 Gli3 Gaba_2,0,0,0,16,0,18,626,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,34
0869 SCs Lef1 Gli3 Gaba_1,0,0,0,1,0,0,656,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0
0870 SCs Lef1 Gli3 Gaba_2,0,0,0,6,0,3,648,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
0871 SCs Lef1 Gli3 Gaba_3,0,0,0,2,0,0,593,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1
0872 SCsg Gabrr2 Gaba_1,0,1,0,34,10,34,478,0,0,4,1,0,224,0,0,0,50,0,15,1,19,13,2,0,39
0873 SCsg Gabrr2 Gaba_2,0,2,0,39,0,91,1049,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,169
0874 SCsg Gabrr2 Gaba_3,0,0,0,12,0,65,615,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,98
0875 SCsg Gabrr2 Gaba_4,0,8,0,21,0,24,558,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,77
0876 SCsg Gabrr2 Gaba_5,0,0,0,5,0,8,218,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18
0877 IPN Otp Crisp1 Gaba_1,0,0,0,0,0,0,110,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0878 IPN Otp Crisp1 Gaba_2,0,0,0,0,18,0,281,0,0,48,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
0879 IPN Otp Crisp1 Gaba_3,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0880 SNc-VTA-RAmb Foxa1 Dopa_1,0,0,0,0,54,0,491,0,0,0,0,0,4,3,0,0,0,0,1,33,0,0,7,0,0
0881 SNc-VTA-RAmb Foxa1 Dopa_2,0,0,0,0,20,0,576,0,0,1,0,0,0,0,0,0,0,4,31,28,0,0,17,0,0
0882 SNc-VTA-RAmb Foxa1 Dopa_3,0,0,0,0,104,0,1401,0,0,17,0,0,1,0,0,0,0,1,46,19,0,26,23,0,0
0883 SNc-VTA-RAmb Foxa1 Dopa_4,4,0,0,0,6,0,339,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0
0884 SNc-VTA-RAmb Foxa1 Dopa_5,0,0,0,0,3,0,212,0,0,0,0,0,3,0,0,0,0,3,3,9,0,0,3,0,0
0885 SNc-VTA-RAmb Foxa1 Dopa_6,0,0,0,0,15,0,269,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,4,0,0
0886 SNc-VTA-RAmb Foxa1 Dopa_7,1,0,0,0,3,0,188,0,0,1,0,0,0,0,0,0,0,2,5,5,0,0,1,0,0
0887 SNc-VTA-RAmb Foxa1 Dopa_8,0,0,0,0,11,0,49,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0
0888 MB-MY Tph2 Glut-Sero_1,19,0,0,0,0,0,745,0,0,302,0,0,0,0,2,0,0,18,26,1,0,0,0,0,0
0889 MB-MY Tph2 Glut-Sero_2,13,0,0,0,0,0,97,2,0,177,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
0890 MB-MY Tph2 Glut-Sero_3,10,0,0,0,0,0,183,1,0,19,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0
0891 MB-MY Tph2 Glut-Sero_4,0,0,0,0,0,0,170,288,0,354,0,0,0,0,0,0,2,28,93,22,0,16,2,0,3
0892 MB-MY Tph2 Glut-Sero_5,0,0,0,0,0,0,0,149,0,52,0,0,0,0,0,0,0,4,12,2,0,6,0,0,9
0893 MB-MY Tph2 Glut-Sero_6,4,0,0,0,0,0,14,0,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0894 MB-MY Tph2 Glut-Sero_7,0,0,0,0,0,0,7,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0895 PB Lmx1a Glut_1,0,29,0,0,0,0,4,15,0,529,0,0,0,0,1,0,1,114,0,0,0,0,0,0,0
0896 PB Lmx1a Glut_2,0,10,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0897 PB Lmx1a Glut_3,0,74,0,0,0,0,5,1,0,216,0,0,0,0,1,0,1,38,1,0,0,0,0,0,0
0898 PB Lmx1a Glut_4,0,111,0,0,0,0,0,0,0,283,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0
0899 PB Lmx1a Glut_5,0,55,0,0,0,0,7,4,0,200,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
0900 PB Lmx1a Glut_6,0,7,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
0901 PB Lmx1a Glut_7,0,2,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0902 PSV Lmx1a Trpv6 Glut_1,0,3,0,0,0,0,1,27,0,142,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0903 PB-SUT Tlx3 Lhx2 Glut_1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0904 PB Pax5 Glut_1,1,28,0,0,0,0,64,0,0,282,0,0,1,0,0,0,5,16,3,0,0,0,0,0,0
0905 PB Pax5 Glut_2,0,10,0,0,0,0,8,1,0,95,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0906 LDT-PCG Vsx2 Lhx4 Glut_1,0,0,0,0,0,0,244,0,0,121,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0
0907 LDT-PCG Vsx2 Lhx4 Glut_2,0,0,0,0,0,0,10,5,0,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0908 LDT-PCG Vsx2 Lhx4 Glut_3,0,0,0,0,0,0,0,0,0,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0909 LDT-PCG Vsx2 Lhx4 Glut_4,0,0,0,0,0,0,111,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0910 LDT-PCG Vsx2 Lhx4 Glut_5,0,0,0,0,1,0,1,76,0,294,0,0,0,0,1,0,0,0,3,19,0,0,0,0,0
0911 LDT-PCG Vsx2 Lhx4 Glut_6,3,0,0,0,0,0,35,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0912 LDT-PCG Vsx2 Lhx4 Glut_7,1,0,0,0,0,0,56,1,0,140,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0913 LDT-PCG Vsx2 Lhx4 Glut_8,0,0,0,0,0,0,223,0,0,58,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0
0914 PB Evx2 Glut_1,0,45,0,0,4,0,68,9,0,299,2,0,0,0,0,0,0,12,15,0,0,0,0,0,1
0915 PB Evx2 Glut_2,0,128,0,0,1,0,126,0,0,281,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0
0916 PB Evx2 Glut_3,0,129,0,0,2,0,198,2,0,354,0,0,2,0,0,0,1,35,4,0,0,0,2,0,0
0917 PB Evx2 Glut_4,0,96,0,0,0,0,11,0,0,280,0,0,0,0,2,0,1,37,1,0,0,0,0,0,0
0918 PB Evx2 Glut_5,0,8,0,0,3,0,2,0,0,185,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
0919 PB Evx2 Glut_6,0,9,0,0,0,0,9,0,0,148,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
0920 PB Evx2 Glut_7,0,13,0,0,0,0,6,0,0,104,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0
0921 PB Evx2 Glut_8,0,4,0,0,0,0,169,1,0,329,0,0,0,0,0,0,3,86,1,7,0,0,0,0,0
0922 PB Evx2 Glut_9,0,58,0,0,0,0,181,0,0,532,0,0,0,0,0,0,37,24,84,18,0,0,0,0,6
0923 B-PB Nr4a2 Glut_1,0,3,0,0,0,0,4,5,0,242,0,0,0,0,0,0,1,3,4,1,0,0,0,0,0
0924 B-PB Nr4a2 Glut_2,0,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1
0925 PCG-PRNr Vsx2 Nkx6-1 Glut_1,0,0,0,0,0,0,1,1,0,262,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0,0,0,0,0,0,117,0,0,438,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0
0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0,0,0,0,0,0,19,0,0,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0928 PCG-PRNr Vsx2 Nkx6-1 Glut_4,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0929 PCG-PRNr Vsx2 Nkx6-1 Glut_5,0,0,0,0,0,0,4,180,0,89,0,0,0,0,13,0,0,2,2,1,0,1,0,0,0
0930 PCG-PRNr Vsx2 Nkx6-1 Glut_6,0,0,0,0,0,0,93,0,0,19,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0
0931 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,0,0,0,0,0,0,0,7,0,123,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0,0,0,0,0,0,1,12,0,137,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0933 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
0934 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,0,0,0,0,0,0,0,25,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0935 PRNc-PARN Tlx1 Glut_1,0,0,0,0,0,0,0,60,0,146,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
0936 PRNc-PARN Tlx1 Glut_2,0,0,0,0,0,0,0,41,0,47,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0937 PRNc-PARN Tlx1 Glut_3,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0938 PB-PSV Phox2b Glut_1,0,0,0,0,0,0,0,6,0,90,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0
0939 PSV Pvalb Lhx2 Glut_1,0,43,0,0,1,0,14,326,0,2634,0,0,0,0,0,0,0,126,285,6,0,0,0,0,0
0940 PSV Pvalb Lhx2 Glut_2,0,1,0,0,0,0,0,25,0,132,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0
0941 PSV Pvalb Lhx2 Glut_3,0,3,0,0,0,0,0,61,0,222,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0
0942 PSV Pvalb Lhx2 Glut_4,0,0,0,0,1,0,5,28,0,88,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0
0943 PB-NTS Phox2b Ebf3 Lmx1b Glut_1,0,1,0,0,0,0,1,6,0,503,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0
0944 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,0,0,0,0,0,0,0,193,0,33,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0
0945 PRNr Otp Nfib Glut_1,0,0,0,0,0,0,1,34,0,243,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0946 IPN-LDT Vsx2 Nkx6-1 Glut_1,0,0,0,0,14,0,206,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0
0947 IPN-LDT Vsx2 Nkx6-1 Glut_2,0,0,0,0,0,0,141,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0948 LDT Vsx2 Nkx6-1 Nfib Glut_1,1,0,0,0,0,0,171,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0949 LDT Vsx2 Nkx6-1 Nfib Glut_2,0,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
