subclass,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
251 NTS Dbh Glut,0.0,0.06937033084311633,0.0,0.0,0.0,0.0,0.023479188900747065,0.3447171824973319,0.0,0.5005336179295624,0.0,0.0,0.0,0.0,0.0,0.0032017075773745998,0.02774813233724653,0.010672358591248666,0.005336179295624333,0.014941302027748132,0.0,0.0,0.0,0.0,0.0
252 DMX VII Tbx20 Chol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8020304568527918,0.0,0.16243654822335024,0.0,0.0,0.0,0.0,0.007614213197969543,0.0025380710659898475,0.015228426395939087,0.0,0.0,0.01015228426395939,0.0,0.0,0.0,0.0,0.0
253 IO Fgl2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8774089935760171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009100642398286937,0.0,0.11081370449678801,0.0,0.0,0.0026766595289079227
254 VCO Mafa Meis2 Glut,0.0,0.3586851434096036,0.0,0.0,0.0,0.0,0.006123106670963584,0.5227199484369964,0.0,0.015468901063486949,0.0,0.0,0.0,0.0,0.022881082823074442,0.013213019658395102,0.0012890750886239124,0.04382855301321302,0.01160167579761521,0.0003222687721559781,0.0,0.0,0.0,0.0,0.003867225265871737
255 SPVO Mafa Meis2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235915492957746,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017605633802816902,0.18838028169014084,0.0017605633802816902,0.0,0.0,0.0,0.0,0.0
256 SPVC Mafa Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072847682119205,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07947019867549669,0.0,0.0,0.0,0.0,0.0,0.0
257 SPVC Ccdc172 Glut,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
258 SPVC Nmu Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
259 MDRNd Bves Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260 MDRNv Crp Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261 HB Calcb Chol,0.0,0.0,0.0,0.0,0.0,0.0,0.05231277533039647,0.5787444933920705,0.0,0.3579295154185022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007158590308370044,0.003303964757709251,0.0,0.0,0.0005506607929515419,0.0,0.0
262 Pineal Crx Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.5714285714285714
263 CS-RPO Meis2 Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.08314087759815242,0.007698229407236336,0.0,0.8906851424172441,0.0,0.0,0.0,0.0,0.0023094688221709007,0.0,0.0007698229407236335,0.001539645881447267,0.006928406466512702,0.006928406466512702,0.0,0.0,0.0,0.0,0.0
264 PRNc Otp Gly-Gaba,0.0,0.00933125972006221,0.0,0.0,0.0,0.0,0.028304821150855364,0.12721617418351477,0.0,0.8018662519440124,0.0,0.0,0.0,0.0,0.0009331259720062209,0.00031104199066874026,0.0,0.003110419906687403,0.017418351477449457,0.009953343701399688,0.0,0.0015552099533437014,0.0,0.0,0.0
265 PB Sst Gly-Gaba,0.0029850746268656717,0.10149253731343283,0.0,0.0,0.0,0.0,0.020895522388059702,0.08656716417910448,0.0,0.6238805970149254,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.07761194029850746,0.056716417910447764,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
266 PRNc Prox1 Brs3 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36312849162011174,0.0,0.6145251396648045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675977653631285,0.00558659217877095,0.0,0.0,0.0,0.0,0.0
267 CS-PRNr-PCG Tmem163 Otp Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.22126745435016112,0.0,0.0,0.7411385606874329,0.0,0.0,0.0,0.0,0.0,0.0,0.00322234156820623,0.00322234156820623,0.015037593984962405,0.015037593984962405,0.0,0.0,0.0010741138560687433,0.0,0.0
268 CS-PRNr-DR En1 Sox2 Gaba,0.017041053446940357,0.0,0.0,0.0,0.000774593338497289,0.0,0.48024786986831913,0.0,0.0,0.41053446940356314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02865995352439969,0.033307513555383424,0.027885360185902403,0.0,0.0,0.001549186676994578,0.0,0.0
269 LDT Fgf7 Gaba,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.25892857142857145,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
270 LDT-DTN Gata3 Nfix Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.3469626168224299,0.0011682242990654205,0.0,0.6460280373831776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011682242990654205,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
271 NI-RPO Gata3 Nr4a2 Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0017006802721088435,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.006802721088435374,0.003401360544217687,0.0,0.0,0.0,0.0,0.0
272 LDT-PCG-CS Gata3 Lhx1 Gaba,0.01696969696969697,0.0012121212121212121,0.0,0.0,0.0,0.0,0.18545454545454546,0.0012121212121212121,0.0,0.7587878787878788,0.0,0.0,0.0,0.0,0.0024242424242424242,0.0,0.0048484848484848485,0.01818181818181818,0.0024242424242424242,0.008484848484848486,0.0,0.0,0.0,0.0,0.0
273 PDTg-PCG Pax6 Gaba,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.08251231527093596,0.0,0.0,0.9014778325123153,0.0,0.0,0.0,0.0,0.006157635467980296,0.0,0.0,0.0,0.0024630541871921183,0.0024630541871921183,0.0,0.0,0.0,0.0,0.0
274 PDTg Otp Shroom3 Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275 PDTg Otp Olig3 Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.993421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276 LDT-PCG St18 Gaba,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.22162162162162163,0.002702702702702703,0.0,0.745945945945946,0.0,0.0,0.0,0.0,0.008108108108108109,0.0,0.0,0.010810810810810811,0.002702702702702703,0.002702702702702703,0.0,0.0,0.0,0.0,0.0
277 DTN-LDT-IPN Otp Pax3 Gaba,0.0,0.000496031746031746,0.0,0.0,0.033234126984126984,0.0,0.3601190476190476,0.000496031746031746,0.0,0.5942460317460317,0.0,0.0,0.0,0.0,0.000496031746031746,0.0,0.003472222222222222,0.000496031746031746,0.003472222222222222,0.001984126984126984,0.0,0.0,0.001488095238095238,0.0,0.0
278 NLL Gata3 Gly-Gaba,0.0,0.00875796178343949,0.0,0.0,0.001326963906581741,0.0002653927813163482,0.03211252653927813,0.20435244161358812,0.0,0.5719214437367304,0.0,0.0,0.0,0.0,0.0002653927813163482,0.0,0.00583864118895966,0.0793524416135881,0.07537154989384288,0.015658174097664544,0.0,0.0034501061571125266,0.0,0.0,0.001326963906581741
279 PSV Pax2 Gly-Gaba,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0875,0.004166666666666667,0.0,0.0,0.0,0.0,0.0
280 NLL-po Pax7 Gaba,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.10245901639344263,0.0,0.0,0.38934426229508196,0.0,0.0,0.0,0.0,0.0,0.0,0.028688524590163935,0.0,0.3155737704918033,0.0,0.0,0.0,0.0,0.0,0.0
281 POR Gata3 Gly-Gaba,0.0,0.0049833887043189366,0.0,0.0,0.0,0.0,0.0016611295681063123,0.029900332225913623,0.0,0.7790697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0049833887043189366,0.029900332225913623,0.12790697674418605,0.016611295681063124,0.0,0.0,0.0,0.0,0.0049833887043189366
282 POR Spp1 Gly-Gaba,0.0,0.040378006872852236,0.0,0.0,0.000859106529209622,0.0,0.003436426116838488,0.6073883161512027,0.0,0.27835051546391754,0.0,0.0,0.0,0.0,0.006013745704467354,0.005154639175257732,0.0,0.01632302405498282,0.028350515463917526,0.013745704467353952,0.0,0.0,0.0,0.0,0.0
283 PRP Otp Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7157960199004975,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.11256218905472637,0.0640547263681592,0.0,0.0,0.014925373134328358,0.004353233830845771,0.0,0.004353233830845771,0.0,0.0,0.0006218905472636816
284 GRN-IRN-MDRNd Ikzf1 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285 MY Lhx1 Gly-Gaba,0.0,0.004470106165021419,0.0,0.0,0.013782827342149376,0.0,0.1138945799962749,0.4851927733283665,0.0,0.33739988824734585,0.00018625442354255913,9.312721177127957e-05,0.00037250884708511827,0.0,0.004004470106165022,0.001303780964797914,0.00037250884708511827,0.0076364313652449245,0.01955671447196871,0.010150866083069473,0.0,0.0011175265412553548,9.312721177127957e-05,0.0,0.00037250884708511827
286 PPY-PGRNl Vip Glyc-Gaba,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.002631578947368421,0.005263157894736842,0.002631578947368421,0.0,0.010526315789473684,0.021052631578947368,0.0,0.002631578947368421,0.0,0.0,0.0
287 MV-SPIV-PRP Dmbx1 Gly-Gaba,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.006191950464396285,0.6264189886480909,0.0,0.054695562435500514,0.0,0.0,0.0,0.0,0.07430340557275542,0.029927760577915376,0.0,0.06398348813209494,0.007223942208462332,0.0,0.0,0.0,0.0,0.0,0.0
288 MDRN Hoxb5 Ebf2 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.855,0.0,0.04,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.03,0.005,0.0,0.0,0.0,0.0,0.0
289 MDRNd Prox1 Pax6 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290 MY Prox1 Lmo7 Gly-Gaba,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.7125603864734299,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.007246376811594203,0.004830917874396135,0.0,0.014492753623188406,0.026570048309178744,0.024154589371980676,0.0,0.0,0.0,0.0,0.0
291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,0.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.0,0.6966292134831461,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.06741573033707865,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875
292 MV Nkx6-1 Gly-Gaba,0.0,0.007374631268436578,0.0,0.0,0.0,0.0,0.0,0.6548672566371682,0.0,0.0014749262536873156,0.0,0.0,0.0,0.0,0.24926253687315633,0.07817109144542773,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293 PAS-MV Ebf2 Gly-Gaba,0.0,0.09725906277630415,0.0,0.0,0.0,0.0,0.0,0.757736516357206,0.0,0.0035366931918656055,0.0,0.0,0.0,0.0,0.09106984969053934,0.029177718832891247,0.01237842617152962,0.0035366931918656055,0.0035366931918656055,0.0,0.0,0.0,0.0,0.0,0.0017683465959328027
294 MV Pax6 Gly-Gaba,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.6365914786967418,0.0,0.06516290726817042,0.0,0.0,0.0,0.0,0.09774436090225563,0.010025062656641603,0.0,0.012531328320802004,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0
295 CBN Dmbx1 Gaba,0.0,0.6485355648535565,0.0,0.0,0.0,0.0,0.001394700139470014,0.05439330543933055,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.02789400278940028,0.0,0.0,0.26359832635983266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296 RPA Pax6 Hoxb5 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797979797979798,0.0,0.04292929292929293,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0,0.0,0.0,0.04040404040404041,0.015151515151515152,0.0,0.09595959595959595,0.0,0.0,0.005050505050505051
297 CU-ECU Pax2 Gly-Gaba,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0
298 PRP Gata3 Slc6a5 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.1926605504587156,0.12385321100917432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299 MARN-PPY Ngfr Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904761904761904,0.0,0.13968253968253969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050793650793650794,0.0,0.0,0.01904761904761905,0.0,0.0,0.0
300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,0.0,0.010491803278688525,0.0,0.0,0.0,0.0,0.0013114754098360656,0.9547540983606557,0.0,0.003278688524590164,0.0,0.0,0.0,0.0,0.0,0.0006557377049180328,0.013114754098360656,0.0013114754098360656,0.01180327868852459,0.0,0.0,0.0,0.0,0.0,0.003278688524590164
301 MV Nr4a2 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,0.0,0.6964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.0
302 MV Xdh Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158730158730159,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0
303 IRN Dmbx1 Pax2 Gly-Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860335195530726,0.0,0.002793296089385475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008379888268156424,0.0,0.0,0.002793296089385475
304 NTS-PARN Neurod2 Gly-Gaba,0.0,0.09401231113598209,0.0,0.0,0.0027979854504756574,0.0,0.003357582540570789,0.7694459988808058,0.0,0.041969781757134866,0.0,0.0,0.0,0.0,0.0027979854504756574,0.0027979854504756574,0.0408505875769446,0.008393956351426972,0.024622271964185788,0.00783435926133184,0.0,0.0,0.0,0.0,0.001119194180190263
305 SPVI-SPVC Sall3 Nfib Gly-Gaba,0.0,0.0826530612244898,0.0,0.0,0.0,0.0,0.0,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.02346938775510204,0.015306122448979591,0.011224489795918367,0.02040816326530612,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.05510204081632653
306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba,0.0,0.032705296836118024,0.0,0.0,0.0035549235691432635,0.0,0.0,0.6988979736935655,0.0,0.006398862424457874,0.0,0.0,0.00035549235691432633,0.0,0.017063633131887666,0.01066477070742979,0.0135087095627444,0.008531816565943833,0.09882687522218273,0.00035549235691432633,0.0,0.00035549235691432633,0.00035549235691432633,0.0,0.10842516885886953
307 RO-RPA Pkd2l1 Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.55,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.05
308 DCO Il22 Gly-Gaba,0.0,0.21846153846153846,0.0,0.0,0.004615384615384616,0.0007692307692307692,0.0003846153846153846,0.5242307692307693,0.0,0.04269230769230769,0.0,0.0,0.0019230769230769232,0.0,0.07423076923076923,0.01653846153846154,0.002692307692307692,0.10038461538461538,0.009615384615384616,0.0003846153846153846,0.0003846153846153846,0.0,0.0,0.0,0.002692307692307692
309 CB PLI Gly-Gaba,0.00047281323877068556,0.841371158392435,0.0,0.0,0.0,0.0,0.0007092198581560284,0.02033096926713948,0.0,0.004018912529550827,0.00023640661938534278,0.0,0.0,0.0,0.006619385342789598,0.00047281323877068556,0.0,0.1033096926713948,0.0,0.0,0.0,0.0,0.0,0.0,0.022458628841607566
310 CBX Golgi Gly-Gaba,0.0,0.8669354838709677,0.0,0.0,0.0,0.0,0.0006720430107526882,0.015456989247311828,0.0,0.003360215053763441,0.0,0.0,0.0,0.0,0.0020161290322580645,0.0006720430107526882,0.0,0.06518817204301075,0.0006720430107526882,0.0006720430107526882,0.0,0.0,0.0,0.0,0.04435483870967742
311 CBX MLI Megf11 Gaba,0.0006564264145989234,0.8854667191807798,0.0,0.0,0.0,1.3128528291978469e-05,0.0006695549428909019,0.0004594984902192464,0.0,7.877116975187081e-05,0.0,0.0,0.0,0.0,0.0010502822633582775,1.3128528291978469e-05,0.0003282132072994617,0.015334121045030851,0.0,0.0,0.0,0.0,0.0,0.0,0.09593015622948667
312 CBX MLI Cdh22 Gaba,0.0008020624462904612,0.8932111142938985,0.0,0.0,0.0,0.0,0.0016041248925809223,0.0002864508736751647,0.0,0.00017187052420509884,0.0,0.0,0.0,0.0,0.00194786594099112,0.00011458034947006589,0.0004010312231452306,0.013864222285877971,0.0,0.0,0.0,0.0,0.0,0.0,0.08759667716986537
313 CBX Purkinje Gaba,0.0,0.9221297836938436,0.0,0.0,0.0,0.0,0.00033277870216306157,0.0002218524681087077,0.0,0.0002218524681087077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023627287853577372,5.5463117027176924e-05,0.0,0.0,0.0,0.0,0.0,0.05341098169717138
314 CB Granule Glut,1.0867911404786229e-05,0.8724324559306192,0.0,2.716977851196557e-05,0.0,2.716977851196557e-05,5.977351272632425e-05,0.015448736061903624,0.0,0.003396222313995696,0.0,5.433955702393114e-06,0.0,0.0,0.001668224400634686,0.0004347164561914491,0.00013041493685743473,0.06114286956332732,0.0007335840198230704,0.0,0.0,0.0,0.0,0.0,0.04448236137979003
315 DCO UBC Glut,0.0005649717514124294,0.33728813559322035,0.0,0.0,0.0,0.0,0.0005649717514124294,0.41073446327683616,0.0,0.0576271186440678,0.0,0.0,0.0,0.0,0.04576271186440678,0.005084745762711864,0.0011299435028248588,0.11129943502824859,0.022033898305084745,0.0005649717514124294,0.0,0.0,0.0,0.0,0.007344632768361582
316 Bergmann NN,3.3768952824772905e-05,0.9080471414581434,0.0,0.0,0.0,0.0,0.0005740721980211393,0.0,0.0,0.0,0.0,0.0,3.3768952824772905e-05,0.0,0.00033768952824772905,6.753790564954581e-05,0.0,0.024043494411238306,0.0,0.0,0.0,0.0,0.0,0.0,0.06686252659305035
317 Astro-CB NN,0.0,0.8033028605131229,0.0,0.0,0.0,0.0,0.0005897965202005308,0.01798879386611619,0.0,0.006782659982306104,0.0,0.0,0.0,0.0,0.002948982601002654,0.0008846947803007962,0.0002948982601002654,0.14214096136832793,0.0002948982601002654,0.0,0.0,0.0,0.0,0.0,0.024771453848422293
318 Astro-NT NN,0.0025380710659898475,0.06902100007266461,0.001852947588053938,0.008242243052744127,0.10520278616881028,0.002003467140024706,0.23539700829414634,0.13059387748746534,0.0021487963626171717,0.11304537385942512,0.05390676092304818,0.019977577777085732,0.08643974546624729,0.0034619496953276654,0.009545015726698016,0.0050969034494929046,0.013878940757580477,0.04529600448444458,0.029673113055754517,0.004058837573832436,0.008397952934093197,0.02264540707753314,0.010224948875255624,5.190329378302347e-06,0.017346080782286444
319 Astro-TE NN,1.0173491949376705e-05,0.0037506273653368782,0.028217875503587852,0.2048941278604468,0.0025705022992091806,0.3498629969750817,0.003299602555581178,0.004934143595447702,0.11900272649584244,0.002207647753014745,0.012788079380366517,0.11357686412284153,0.0034420314428724517,0.0010885636385833074,0.00038659269407631476,0.011801250661276977,0.004856146823835813,0.00247894087166479,0.012103064255775153,0.000274684282633171,0.0021873007691159915,0.05172542423461429,0.026569769807788825,0.010417655756161746,0.02755320736289524
320 Astro-OLF NN,0.0,0.0,0.0005809450038729666,0.0034856700232378003,0.0005809450038729666,0.012199845081332301,0.0019364833462432224,0.00019364833462432224,0.8115801704105344,0.0005809450038729666,0.004841208365608056,0.006584043377226956,0.0009682416731216112,0.0,0.0,0.00019364833462432224,0.0,0.0,0.14581719597211465,0.0,0.0,0.0,0.0005809450038729666,0.0,0.009876065065840434
321 Astroependymal NN,0.013677811550151976,0.02317629179331307,0.00037993920972644377,0.03932370820668693,0.11360182370820669,0.001519756838905775,0.06325987841945288,0.02507598784194529,0.0013297872340425532,0.0011398176291793312,0.06022036474164134,0.10600303951367782,0.19395896656534956,0.1310790273556231,0.001899696048632219,0.023746200607902737,0.05262158054711246,0.0022796352583586625,0.022416413373860182,0.0,0.01310790273556231,0.02108662613981763,0.08643617021276596,0.0,0.0026595744680851063
322 Tanycyte NN,0.0,0.0,0.0,0.0005321979776476849,0.6822778073443321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19691325172964344,0.0,0.10431080361894625,0.007982969664715274,0.0,0.0010643959552953698,0.0,0.0026609898882384245,0.0015965939329430547,0.0,0.0,0.0026609898882384245
323 Ependymal NN,0.06611658049436929,0.05212833770097032,0.01264253842340109,0.01724626389970961,0.03814009490757136,0.00010623981868404278,0.02216870883207026,0.0008499185494723423,0.00017706636447340464,0.00042495927473617113,0.0,0.07277427579856931,0.02825979176995538,0.16941709752815357,0.07929031801119059,0.2140732346483462,0.011438487144981939,0.023160280473121325,0.007684680218145761,0.0,0.0075076138536723565,0.08761243714144061,0.088568595509597,0.00017706636447340464,3.541327289468093e-05
324 Hypendymal NN,0.08949416342412451,0.0,0.0,0.0,0.0,0.0,0.31906614785992216,0.0,0.0,0.0,0.0,0.0,0.0,0.5914396887159533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325 CHOR NN,0.0,0.10649350649350649,0.026742271812694347,0.011999268337296507,0.0001097494055240534,0.00025608194622279127,0.0,0.0023779037863544904,0.0,0.0,3.658313517468447e-05,0.04463142491311505,0.0059996341686482536,0.03347356868483629,0.09979879275653923,0.46208158039143954,0.00515822205963051,0.05736235595390525,0.009475032010243278,0.0,0.024035119809767698,0.03431498079385403,0.07554417413572344,0.0,0.0001097494055240534
326 OPC NN,0.00037056131984275313,0.03393052780821035,0.0257298446864729,0.10552941934652317,0.050364116775149834,0.23277695430817813,0.10129213121092995,0.047190178513887994,0.08261906296320165,0.049026873751369465,0.03528388219372301,0.08236128117548495,0.0378294773474254,0.0017722497905522975,0.001788361152284591,0.003673390474962944,0.0038506154540181737,0.013920216536701682,0.018125281948830316,0.0023522588129148677,0.0037378359218921183,0.032625507507894565,0.019075852291035637,0.0060417606496101055,0.008732358058903138
327 Oligo NN,5.2430796591578776e-05,0.042380861500904955,0.006146986592396695,0.03698887837942699,0.035770386666638704,0.08466105587235408,0.1245105585138176,0.10102156164079032,0.025009489974183077,0.09119812759139212,0.03683997491710691,0.06218921645320342,0.04617894840599892,0.003013722188083948,0.0025040948452138023,0.007717813258280396,0.006329445764535389,0.046076184044679426,0.044884956346118755,0.00479846650406129,0.010909800154775712,0.10462880044629094,0.05210572565271099,0.016473756289074052,0.007608757201369912
328 OEC NN,0.0,0.0,0.0,0.0,0.0,0.0015123690180404018,0.0,0.00021605271686291454,0.38597817867559686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512585070757264,0.0,0.0,0.0,0.0,0.0,0.06103489251377336
329 ABC NN,0.0,0.09878937162622504,0.0030396729731146164,0.07588700801844767,0.013678528379015774,0.17923588910434463,0.02405534301137257,0.017242282899219117,0.08144227241758818,0.007913631361039777,0.004873958387925161,0.01336407945076254,0.00010481630941774541,0.002620407735443635,0.005135999161469525,0.0015198364865573082,0.049158849116922594,0.010586447251192286,0.03595199413028667,5.2408154708872704e-05,0.0049787746973429066,0.008752161836381741,0.0005764897017975998,0.0001572244641266181,0.3608825533252974
330 VLMC NN,0.00031203018182849685,0.13169091992170878,0.003957110033188665,0.08244688395313873,0.0299548974555357,0.14566136215357559,0.060051626811902535,0.03364252687714521,0.08325532578787621,0.016055371174084475,0.014707968116188692,0.03169942983575866,0.00974385158709897,0.005432161801832468,0.0081978838680396,0.012183360281394492,0.04589680310895527,0.020281961818852296,0.04084758743936686,0.0006807931239894477,0.009446004595353587,0.016012821603835135,0.012069894760729583,0.0004680452727427453,0.1853033784358778
331 Peri NN,0.0004768717215069146,0.0721810378462739,0.01870637707547579,0.07844539818788746,0.03563532318897126,0.26990939437291367,0.09327177352928426,0.060042484935188795,0.06478952616291672,0.05074348636580396,0.024060345948757965,0.09366194130142629,0.046863484631724975,0.0009754194303550526,0.002037542810074999,0.003316426063207179,0.0023410066328521262,0.015346599037586162,0.015866822733775522,0.0018424589240039883,0.0022976546581696795,0.021047383708327913,0.011141457493388823,0.004335197468244679,0.01066458577188191
332 SMC NN,0.0002621821041986591,0.10037829132177235,0.009176373646953069,0.08442263755196824,0.03756695007303645,0.17116745945541031,0.09258773736844077,0.0674182553653695,0.06689389115697217,0.04996441814300161,0.03172403460803776,0.07786808494700176,0.028240758080826996,0.00048690962208322407,0.0016480017978201431,0.005056369152402712,0.035432038653133074,0.016255290460316867,0.03164912543540956,0.0027341848009288738,0.007790553953331585,0.019064384433873927,0.007902917712273867,0.0010861830031087306,0.0532229671523278
