taxonomy_level,cell_set,cell_count,percentage_of_total
cluster,2390 PH-ant-LHA Otp Bsx Glut_1,34,0.001
cluster,2496 PH Pitx2 Glut_2,34,0.001
cluster,2877 PAG-MRN Pou3f1 Glut_5,34,0.001
cluster,1795 DMH-LHA Gsx1 Gaba_2,34,0.001
cluster,3942 PB Lmx1a Glut_4,34,0.001
cluster,4695 CS-PRNr-DR En1 Sox2 Gaba_2,34,0.001
cluster,3325 CUN-PPN Evx2 Meis2 Glut_1,34,0.001
cluster,1512 PVR Six3 Sox3 Gaba_3,34,0.001
cluster,3655 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,34,0.001
cluster,2141 SI-MA-LPO-LHA Skor1 Glut_1,34,0.001
cluster,4527 NTS Dbh Glut_1,34,0.001
cluster,3561 PAG-RN Nkx2-2 Otx1 Gaba_1,34,0.001
cluster,2047 COAa-PAA-MEA Barhl2 Glut_7,34,0.001
cluster,2995 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9,34,0.001
cluster,4150 PSV Pvalb Lhx2 Glut_2,34,0.001
cluster,4512 MV-SPIV Zic4 Neurod2 Glut_4,34,0.001
cluster,4216 PRP-NI-PRNc-GRN Otp Glut_3,34,0.001
cluster,3148 PAG Pou4f2 Glut_1,34,0.001
cluster,3772 PRT Mecom Gaba_2,34,0.001
cluster,2506 PH-LHA Foxb1 Glut_2,34,0.001
cluster,0246 LA-BLA-BMA-PA Glut_5,34,0.001
cluster,1720 ZI Pax6 Gaba_1,34,0.001
cluster,3069 PAG-MRN Tfap2b Glut_1,34,0.001
cluster,4776 DTN-LDT-IPN Otp Pax3 Gaba_1,34,0.001
cluster,2369 PVH-SO-PVa Otp Glut_2,34,0.001
cluster,3343 CUN-PPN Evx2 Meis2 Glut_4,34,0.001
cluster,2447 STN-PSTN Pitx2 Glut_3,34,0.001
cluster,4639 PRNc Otp Gly-Gaba_1,34,0.001
cluster,4918 MY Lhx1 Gly-Gaba_5,34,0.001
cluster,4671 CS-PRNr-PCG Tmem163 Otp Gaba_1,34,0.001
cluster,3522 PAG-MRN-RN Foxa2 Gaba_3,34,0.001
cluster,4942 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,34,0.001
cluster,4071 PB Evx2 Glut_6,33,0.001
cluster,2358 AHN-RCH-LHA Otp Fezf1 Glut_4,33,0.001
cluster,2765 MRN-PAG Nkx6-1 Glut_2,33,0.001
cluster,1245 MEA-BST Lhx6 Sp9 Gaba_2,33,0.001
cluster,2889 MRN Pou3f1 C1ql4 Glut_1,33,0.001
cluster,1395 CEA-BST Ebf1 Pdyn Gaba_4,33,0.001
cluster,2119 ADP-MPO Trp73 Glut_1,33,0.001
cluster,1746 ZI Pax6 Gaba_4,33,0.001
cluster,1531 PVR Six3 Sox3 Gaba_9,33,0.001
cluster,1854 TU-ARH Otp Six6 Gaba_3,33,0.001
cluster,2504 PH-LHA Foxb1 Glut_1,33,0.001
cluster,3667 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,33,0.001
cluster,2044 COAa-PAA-MEA Barhl2 Glut_7,33,0.001
cluster,4912 MY Lhx1 Gly-Gaba_5,33,0.001
cluster,1745 ZI Pax6 Gaba_4,33,0.001
cluster,3523 PAG-MRN-RN Foxa2 Gaba_3,33,0.001
cluster,2084 AVPV-MEPO-SFO Tbr1 Glut_3,33,0.001
cluster,2530 PMd-LHA Foxb1 Glut_2,33,0.001
cluster,2519 PH-LHA Foxb1 Glut_6,33,0.001
cluster,3076 PAG-MRN Tfap2b Glut_2,33,0.001
cluster,1931 DMH Hmx2 Gaba_2,33,0.001
cluster,3945 PB Lmx1a Glut_5,33,0.001
cluster,1197 MEA-BST Sox6 Gaba_2,33,0.001
cluster,2214 MEA-BST Otp Zic2 Glut_2,33,0.001
cluster,3646 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,33,0.001
cluster,1734 ZI Pax6 Gaba_3,33,0.001
cluster,2238 MPN-MPO-PVpo Hmx2 Glut_1,33,0.001
cluster,1620 DMH Prdm13 Gaba_1,33,0.001
cluster,1542 BST-MPN Six3 Nrgn Gaba_3,33,0.001
cluster,4482 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,33,0.001
cluster,0923 PAL-STR Gaba-Chol_1,33,0.001
cluster,4962 MY Prox1 Lmo7 Gly-Gaba_1,33,0.001
cluster,1066 LSX Otx2 Gaba_4,33,0.001
cluster,4389 PGRN-PARN-MDRN Hoxb5 Glut_6,33,0.001
cluster,1919 DMH Hmx2 Gaba_1,33,0.001
cluster,1145 LSX Prdm12 Slit2 Gaba_7,33,0.001
cluster,1078 LSX Nkx2-1 Gaba_2,33,0.001
cluster,3952 PB Lmx1a Glut_6,33,0.001
cluster,5241 Astroependymal NN_3,33,0.001
cluster,1109 LSX Nkx2-1 Gaba_8,33,0.001
cluster,2948 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3,33,0.001
cluster,4246 NTS Phox2b Glut_3,33,0.001
cluster,2046 COAa-PAA-MEA Barhl2 Glut_7,33,0.001
cluster,2173 SI-MA-LPO-LHA Skor1 Glut_5,33,0.001
cluster,2192 SI-MA-LPO-LHA Skor1 Glut_6,33,0.001
cluster,1684 SBPV-PVa Six6 Satb2 Gaba_1,33,0.001
cluster,3391 PPN-CUN-PCG Otp En1 Gaba_1,33,0.001
cluster,1400 CEA-BST Ebf1 Pdyn Gaba_5,33,0.001
cluster,4222 PRP-NI-PRNc-GRN Otp Glut_4,33,0.001
cluster,3524 PAG-MRN-RN Foxa2 Gaba_3,33,0.001
cluster,0886 NDB-SI-MA-STRv Lhx8 Gaba_3,33,0.001
cluster,3188 PAG Pou4f2 Mesi2 Glut_3,33,0.001
cluster,3637 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,33,0.001
cluster,4224 PRP-NI-PRNc-GRN Otp Glut_4,33,0.001
cluster,4720 NI-RPO Gata3 Nr4a2 Gaba_1,33,0.001
cluster,4056 PB Evx2 Glut_5,33,0.001
cluster,5010 PRP Gata3 Slc6a5 Gly-Gaba_1,33,0.001
cluster,1055 LSX Otx2 Gaba_3,33,0.001
cluster,2183 SI-MA-LPO-LHA Skor1 Glut_6,33,0.001
cluster,4285 NTS Phox2b Glut_7,33,0.001
cluster,3180 PAG Pou4f2 Mesi2 Glut_1,32,0.001
cluster,1307 MEA-BST Lhx6 Nfib Gaba_5,32,0.001
cluster,0211 MEA Slc17a7 Glut_2,32,0.001
cluster,4014 LDT-PCG Vsx2 Lhx4 Glut_7,32,0.001
cluster,2879 PAG-MRN Pou3f1 Glut_6,32,0.001
cluster,1083 LSX Nkx2-1 Gaba_2,32,0.001
cluster,3585 PAG-RN Nkx2-2 Otx1 Gaba_4,32,0.001
cluster,0854 Sst Chodl Gaba_2,32,0.001
cluster,2884 MRN Pou3f1 C1ql4 Glut_1,32,0.001
cluster,1447 SI-MPO-LPO Lhx8 Gaba_4,32,0.001
cluster,3120 PAG Pou4f1 Ebf2 Glut_3,32,0.001
cluster,3882 MB-MY Tph2 Glut-Sero_1,32,0.001
cluster,1756 ZI Pax6 Gaba_6,32,0.001
cluster,4009 LDT-PCG Vsx2 Lhx4 Glut_7,32,0.001
cluster,0868 NDB-SI-MA-STRv Lhx8 Gaba_1,32,0.001
cluster,3981 LDT-PCG Vsx2 Lhx4 Glut_2,32,0.001
cluster,4678 CS-PRNr-PCG Tmem163 Otp Gaba_1,32,0.001
cluster,4483 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,32,0.001
cluster,3762 PRT Mecom Gaba_1,32,0.001
cluster,1438 SI-MPO-LPO Lhx8 Gaba_2,32,0.001
cluster,2076 AVPV-MEPO-SFO Tbr1 Glut_1,32,0.001
cluster,3930 PB Lmx1a Glut_3,32,0.001
cluster,4179 IPN-LDT Vsx2 Nkx6-1 Glut_1,32,0.001
cluster,4691 CS-PRNr-DR En1 Sox2 Gaba_1,32,0.001
cluster,4707 LDT Fgf7 Gaba_1,32,0.001
cluster,4205 PRP-NI-PRNc-GRN Otp Glut_1,32,0.001
cluster,4961 MY Prox1 Lmo7 Gly-Gaba_1,32,0.001
cluster,4114 PCG-PRNr Vsx2 Nkx6-1 Glut_3,32,0.001
cluster,0882 NDB-SI-MA-STRv Lhx8 Gaba_3,32,0.001
cluster,5090 NTS-PARN Neurod2 Gly-Gaba_2,32,0.001
cluster,1276 MEA-BST Lhx6 Nr2e1 Gaba_2,32,0.001
cluster,3127 PAG Pou4f1 Ebf2 Glut_4,32,0.001
cluster,2875 PAG-MRN Pou3f1 Glut_5,32,0.001
cluster,0664 Sncg Gaba_1,32,0.001
cluster,4019 PB Evx2 Glut_1,32,0.001
cluster,2071 MS-SF Bsx Glut_1,32,0.001
cluster,4741 LDT-PCG-CS Gata3 Lhx1 Gaba_2,32,0.001
cluster,1736 ZI Pax6 Gaba_3,32,0.001
cluster,4432 SPVI-SPVC Tlx3 Ebf3 Glut_4,32,0.001
cluster,4859 MY Lhx1 Gly-Gaba_1,32,0.001
cluster,4052 PB Evx2 Glut_4,32,0.001
cluster,4316 PGRN-PARN-MDRN Hoxb5 Glut_1,32,0.001
cluster,2874 PAG-MRN Pou3f1 Glut_5,32,0.001
cluster,5121 SPVI-SPVC Sall3 Nfib Gly-Gaba_1,32,0.001
cluster,3426 MRN-VTN-PPN Pax5 Cdh23 Gaba_2,32,0.001
cluster,4126 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,32,0.001
cluster,5315 Monocytes NN_1,32,0.001
cluster,2074 AVPV-MEPO-SFO Tbr1 Glut_1,32,0.001
cluster,1939 DMH Hmx2 Gaba_3,31,0.001
cluster,4214 PRP-NI-PRNc-GRN Otp Glut_3,31,0.001
cluster,2096 AVPV-MEPO-SFO Tbr1 Glut_5,31,0.001
cluster,3038 PAG-SC Pou4f1 Zic1 Glut_3,31,0.001
cluster,2843 APN C1ql2 Glut_1,31,0.001
cluster,3654 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,31,0.001
cluster,1701 AHN Onecut3 Gaba_1,31,0.001
cluster,3822 SCsg Gabrr2 Gaba_4,31,0.001
cluster,4169 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,31,0.001
cluster,4174 IPN-LDT Vsx2 Nkx6-1 Glut_1,31,0.001
cluster,4118 PCG-PRNr Vsx2 Nkx6-1 Glut_5,31,0.001
cluster,5033 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2,31,0.001
cluster,2134 SI-MA-LPO-LHA Skor1 Glut_1,31,0.001
cluster,2730 PRC-PAG Pax6 Glut_1,31,0.001
cluster,2731 PRC-PAG Pax6 Glut_1,31,0.001
cluster,3016 PAG-SC Pou4f1 Zic1 Glut_1,31,0.001
cluster,4291 NTS Phox2b Glut_8,31,0.001
cluster,4306 NTS Phox2b Glut_10,31,0.001
cluster,1811 DMH-LHA Gsx1 Gaba_4,31,0.001
cluster,4493 MV-SPIV Zic4 Neurod2 Glut_1,31,0.001
cluster,3184 PAG Pou4f2 Mesi2 Glut_2,31,0.001
cluster,5009 CU-ECU Pax2 Gly-Gaba_1,31,0.001
cluster,1326 SI-MA-ACB Ebf1 Bnc2 Gaba_3,31,0.001
cluster,2170 SI-MA-LPO-LHA Skor1 Glut_5,31,0.001
cluster,3957 PB Lmx1a Glut_7,31,0.001
cluster,3644 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,31,0.001
cluster,3064 PAG-MRN Tfap2b Glut_1,31,0.001
cluster,3864 SNc-VTA-RAmb Foxa1 Dopa_4,31,0.001
cluster,4010 LDT-PCG Vsx2 Lhx4 Glut_7,31,0.001
cluster,3036 PAG-SC Pou4f1 Zic1 Glut_3,31,0.001
cluster,3766 PRT Mecom Gaba_1,31,0.001
cluster,4340 PGRN-PARN-MDRN Hoxb5 Glut_2,31,0.001
cluster,3158 PAG Pou4f2 Glut_2,31,0.001
cluster,2305 VMH Nr5a1 Glut_1,31,0.001
cluster,4249 NTS Phox2b Glut_3,31,0.001
cluster,3869 SNc-VTA-RAmb Foxa1 Dopa_5,31,0.001
cluster,1206 MEA-BST Sox6 Gaba_4,31,0.001
cluster,4645 PRNc Otp Gly-Gaba_2,31,0.001
cluster,4503 MV-SPIV Zic4 Neurod2 Glut_2,31,0.001
cluster,3161 PAG Pou4f2 Glut_2,31,0.001
cluster,4415 SPVI-SPVC Tlx3 Ebf3 Glut_1,31,0.001
cluster,2463 PMv-TMv Pitx2 Glut_1,31,0.001
cluster,4970 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,31,0.001
cluster,5088 NTS-PARN Neurod2 Gly-Gaba_2,31,0.001
cluster,5100 NTS-PARN Neurod2 Gly-Gaba_4,31,0.001
cluster,2517 PH-LHA Foxb1 Glut_5,31,0.001
cluster,2075 AVPV-MEPO-SFO Tbr1 Glut_1,30,0.001
cluster,1274 MEA-BST Lhx6 Nr2e1 Gaba_2,30,0.001
cluster,2440 STN-PSTN Pitx2 Glut_2,30,0.001
cluster,2260 MPN-MPO-PVpo Hmx2 Glut_6,30,0.001
cluster,4119 PCG-PRNr Vsx2 Nkx6-1 Glut_5,30,0.001
cluster,3659 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,30,0.001
cluster,4891 MY Lhx1 Gly-Gaba_3,30,0.001
cluster,4393 PGRN-PARN-MDRN Hoxb5 Glut_6,30,0.001
cluster,3104 PAG Pou4f1 Ebf2 Glut_1,30,0.001
cluster,4286 NTS Phox2b Glut_7,30,0.001
cluster,3044 PAG-MRN Tfap2b Glut_1,30,0.001
cluster,4186 LDT Vsx2 Nkx6-1 Nfib Glut_1,30,0.001
cluster,5005 RPA Pax6 Hoxb5 Gly-Gaba_1,30,0.001
cluster,2153 SI-MA-LPO-LHA Skor1 Glut_2,30,0.001
cluster,4610 CS-RPO Meis2 Gaba_1,30,0.001
cluster,4140 PRNc-PARN Tlx1 Glut_2,30,0.001
cluster,3565 PAG-RN Nkx2-2 Otx1 Gaba_2,30,0.001
cluster,4223 PRP-NI-PRNc-GRN Otp Glut_4,30,0.001
cluster,3648 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,30,0.001
cluster,4239 NTS Phox2b Glut_2,30,0.001
cluster,3895 MB-MY Tph2 Glut-Sero_2,30,0.001
cluster,3199 PAG Pou4f2 Mesi2 Glut_5,30,0.001
cluster,1988 LGv-ZI Otx2 Gaba_5,30,0.001
cluster,3604 PRT Tcf7l2 Gaba_1,30,0.001
cluster,3592 PAG-RN Nkx2-2 Otx1 Gaba_6,30,0.001
cluster,1752 ZI Pax6 Gaba_6,30,0.001
cluster,2301 VMH Nr5a1 Glut_1,30,0.001
cluster,2139 SI-MA-LPO-LHA Skor1 Glut_1,30,0.001
cluster,1362 CEA-AAA-BST Six3 Sp9 Gaba_3,30,0.001
cluster,3547 PAG-ND-PCG Onecut1 Gaba_2,30,0.001
cluster,3267 SCiw Pitx2 Glut_1,30,0.001
cluster,2885 MRN Pou3f1 C1ql4 Glut_1,30,0.001
cluster,2255 MPN-MPO-PVpo Hmx2 Glut_4,30,0.001
cluster,4797 DTN-LDT-IPN Otp Pax3 Gaba_5,30,0.001
cluster,3235 SCig Foxb1 Glut_4,30,0.001
cluster,3504 IC Six3 En2 Gaba_6,30,0.001
cluster,2542 PH-SUM Foxa1 Glut_2,30,0.001
cluster,4273 NTS Phox2b Glut_5,30,0.001
cluster,1200 MEA-BST Sox6 Gaba_3,30,0.001
cluster,4641 PRNc Otp Gly-Gaba_2,30,0.001
cluster,3263 SCiw Pitx2 Glut_1,30,0.001
cluster,2602 LH Pou4f1 Sox1 Glut_2,30,0.001
cluster,3933 PB Lmx1a Glut_3,30,0.001
cluster,4492 MV-SPIV Zic4 Neurod2 Glut_1,30,0.001
cluster,4178 IPN-LDT Vsx2 Nkx6-1 Glut_1,30,0.001
cluster,4129 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,30,0.001
cluster,3111 PAG Pou4f1 Ebf2 Glut_2,30,0.001
cluster,3770 PRT Mecom Gaba_1,30,0.001
cluster,4400 PGRN-PARN-MDRN Hoxb5 Glut_7,30,0.001
cluster,3484 IC Six3 En2 Gaba_3,30,0.001
cluster,2876 PAG-MRN Pou3f1 Glut_5,30,0.001
cluster,3980 LDT-PCG Vsx2 Lhx4 Glut_2,30,0.001
cluster,4916 MY Lhx1 Gly-Gaba_5,30,0.001
cluster,3099 PAG Pou4f1 Ebf2 Glut_1,29,0.001
cluster,2103 LHA Barhl2 Glut_1,29,0.001
cluster,5039 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3,29,0.001
cluster,3954 PB Lmx1a Glut_6,29,0.001
cluster,5316 DC NN_1,29,0.001
cluster,1339 CEA-BST Six3 Cyp26b1 Gaba_3,29,0.001
cluster,3049 PAG-MRN Tfap2b Glut_1,29,0.001
cluster,4046 PB Evx2 Glut_3,29,0.001
cluster,3920 PB Lmx1a Glut_1,29,0.001
cluster,1481 MPO-ADP Lhx8 Gaba_5,29,0.001
cluster,1940 DMH Hmx2 Gaba_3,29,0.001
cluster,1071 LSX Otx2 Gaba_5,29,0.001
cluster,2242 MPN-MPO-PVpo Hmx2 Glut_2,29,0.001
cluster,3747 SCs Pax7 Nfia Gaba_1,29,0.001
cluster,2543 PH-SUM Foxa1 Glut_3,29,0.001
cluster,2122 ADP-MPO Trp73 Glut_2,29,0.001
cluster,4272 NTS Phox2b Glut_5,29,0.001
cluster,1471 MPO-ADP Lhx8 Gaba_3,29,0.001
cluster,4660 PRNc Otp Gly-Gaba_4,29,0.001
cluster,1467 MPO-ADP Lhx8 Gaba_3,29,0.001
cluster,4466 CU-ECU-SPVI Foxb1 Glut_1,29,0.001
cluster,1525 PVR Six3 Sox3 Gaba_7,29,0.001
cluster,3139 PAG Pou4f1 Ebf2 Glut_7,29,0.001
cluster,1235 MEA-BST Sox6 Gaba_10,29,0.001
cluster,4380 PGRN-PARN-MDRN Hoxb5 Glut_5,29,0.001
cluster,3503 IC Six3 En2 Gaba_6,29,0.001
cluster,4135 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,29,0.001
cluster,2367 PVH-SO-PVa Otp Glut_1,29,0.001
cluster,0909 NDB-SI-MA-STRv Lhx8 Gaba_8,29,0.001
cluster,2828 CUN Evx2 Lhx2 Glut_3,29,0.001
cluster,5004 RPA Pax6 Hoxb5 Gly-Gaba_1,29,0.001
cluster,4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,29,0.001
cluster,4073 PB Evx2 Glut_7,29,0.001
cluster,3198 PAG Pou4f2 Mesi2 Glut_5,29,0.001
cluster,4228 NTS Phox2b Glut_1,29,0.001
cluster,2178 SI-MA-LPO-LHA Skor1 Glut_5,29,0.001
cluster,3544 PAG-ND-PCG Onecut1 Gaba_2,29,0.001
cluster,4435 SPVI-SPVC Tlx3 Ebf3 Glut_4,29,0.001
cluster,1828 PVHd-DMH Lhx6 Gaba_2,29,0.001
cluster,1534 PVR Six3 Sox3 Gaba_9,29,0.001
cluster,4226 NTS Phox2b Glut_1,29,0.001
cluster,2482 PH Pitx2 Glut_1,29,0.001
cluster,2364 PVH-SO-PVa Otp Glut_1,29,0.001
cluster,2873 PAG-MRN Pou3f1 Glut_4,29,0.001
cluster,5037 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2,29,0.001
cluster,1798 DMH-LHA Gsx1 Gaba_2,29,0.001
cluster,1679 AHN-SBPV-PVHd Pdrm12 Gaba_7,29,0.001
cluster,5049 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4,29,0.001
cluster,1834 PVHd-DMH Lhx6 Gaba_4,29,0.001
cluster,3166 PAG Pou4f2 Glut_3,29,0.001
cluster,3291 IC Tfap2d Maf Glut_2,29,0.001
cluster,4824 PRP Otp Gly-Gaba_2,29,0.001
cluster,4629 CS-RPO Meis2 Gaba_5,29,0.001
cluster,4796 DTN-LDT-IPN Otp Pax3 Gaba_5,29,0.001
cluster,1366 CEA-AAA-BST Six3 Sp9 Gaba_4,29,0.001
cluster,3649 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,29,0.001
cluster,4765 LDT-PCG St18 Gaba_1,28,0.001
cluster,3176 PAG Pou4f2 Mesi2 Glut_1,28,0.001
cluster,4225 NTS Phox2b Glut_1,28,0.001
cluster,1733 ZI Pax6 Gaba_3,28,0.001
cluster,4143 PRNc-PARN Tlx1 Glut_3,28,0.001
cluster,4201 IRN Vip Glut_1,28,0.001
cluster,1946 DMH Hmx2 Gaba_4,28,0.001
cluster,1202 MEA-BST Sox6 Gaba_3,28,0.001
cluster,1452 SI-MPO-LPO Lhx8 Gaba_5,28,0.001
cluster,3556 PAG-ND-PCG Onecut1 Gaba_5,28,0.001
cluster,1250 MEA-BST Lhx6 Sp9 Gaba_3,28,0.001
cluster,3327 CUN-PPN Evx2 Meis2 Glut_1,28,0.001
cluster,2951 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3,28,0.001
cluster,1786 ZI Pax6 Gaba_11,28,0.001
cluster,2182 SI-MA-LPO-LHA Skor1 Glut_6,28,0.001
cluster,3773 PRT Mecom Gaba_2,28,0.001
cluster,4202 IRN Vip Glut_1,28,0.001
cluster,4715 LDT-DTN Gata3 Nfix Gaba_2,28,0.001
cluster,4513 MV-SPIV Zic4 Neurod2 Glut_4,28,0.001
cluster,5062 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,28,0.001
cluster,1300 MEA-BST Lhx6 Nfib Gaba_3,28,0.001
cluster,3268 SCiw Pitx2 Glut_1,28,0.001
cluster,1298 MEA-BST Lhx6 Nfib Gaba_3,28,0.001
cluster,2734 PRC-PAG Pax6 Glut_2,28,0.001
cluster,4111 PCG-PRNr Vsx2 Nkx6-1 Glut_3,28,0.001
cluster,5321 NK cells NN_3,28,0.001
cluster,3847 SNc-VTA-RAmb Foxa1 Dopa_2,28,0.001
cluster,4417 SPVI-SPVC Tlx3 Ebf3 Glut_2,28,0.001
cluster,4365 PGRN-PARN-MDRN Hoxb5 Glut_4,28,0.001
cluster,1241 MEA-BST Lhx6 Sp9 Gaba_1,28,0.001
cluster,1658 AHN-SBPV-PVHd Pdrm12 Gaba_3,28,0.001
cluster,2374 PVH-SO-PVa Otp Glut_2,28,0.001
cluster,2747 PRC-PAG Pax6 Glut_3,28,0.001
cluster,3498 IC Six3 En2 Gaba_5,28,0.001
cluster,4257 NTS Phox2b Glut_4,28,0.001
cluster,2871 PAG-MRN Pou3f1 Glut_4,28,0.001
cluster,4164 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,28,0.001
cluster,3450 PAG-PPN Pax5 Sox21 Gaba_2,28,0.001
cluster,0920 GPe-SI Sox6 Cyp26b1 Gaba_2,28,0.001
cluster,3017 PAG-SC Pou4f1 Zic1 Glut_1,28,0.001
cluster,2285 DMH-LHA Vgll2 Glut_1,28,0.001
cluster,3417 MRN-PPN-CUN Pax8 Gaba_2,28,0.001
cluster,5068 IRN Dmbx1 Pax2 Gly-Gaba_1,28,0.001
cluster,4536 NTS Dbh Glut_2,28,0.001
cluster,5078 NTS-PARN Neurod2 Gly-Gaba_1,28,0.001
cluster,3586 PAG-RN Nkx2-2 Otx1 Gaba_4,28,0.001
cluster,4234 NTS Phox2b Glut_1,28,0.001
cluster,4022 PB Evx2 Glut_1,28,0.001
cluster,2480 PH-an Pitx2 Glut_2,28,0.001
cluster,2171 SI-MA-LPO-LHA Skor1 Glut_5,28,0.001
cluster,3718 SCm-PAG Cdh23 Gaba_3,28,0.001
cluster,2838 CUN Evx2 Lhx2 Glut_5,28,0.001
cluster,2277 ARH-PVp Tbx3 Glut_1,28,0.001
cluster,4447 SPVI-SPVC Tlx3 Ebf3 Glut_7,28,0.001
cluster,1868 TMd-DMH Foxd2 Gaba_1,28,0.001
cluster,1273 MEA-BST Lhx6 Nr2e1 Gaba_2,28,0.001
cluster,4359 PGRN-PARN-MDRN Hoxb5 Glut_4,28,0.001
cluster,4665 PB Sst Gly-Gaba_1,27,0.001
cluster,4631 CS-RPO Meis2 Gaba_5,27,0.001
cluster,3052 PAG-MRN Tfap2b Glut_1,27,0.001
cluster,1904 PVpo-VMPO-MPN Hmx2 Gaba_3,27,0.001
cluster,1702 AHN Onecut3 Gaba_1,27,0.001
cluster,4594 MDRNd Bves Glut_1,27,0.001
cluster,3115 PAG Pou4f1 Ebf2 Glut_2,27,0.001
cluster,2827 CUN Evx2 Lhx2 Glut_3,27,0.001
cluster,1067 LSX Otx2 Gaba_4,27,0.001
cluster,1444 SI-MPO-LPO Lhx8 Gaba_3,27,0.001
cluster,5027 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2,27,0.001
cluster,4072 PB Evx2 Glut_7,27,0.001
cluster,1937 DMH Hmx2 Gaba_3,27,0.001
cluster,3042 PAG-MRN Tfap2b Glut_1,27,0.001
cluster,4873 MY Lhx1 Gly-Gaba_2,27,0.001
cluster,3874 SNc-VTA-RAmb Foxa1 Dopa_6,27,0.001
cluster,2560 PH-SUM Foxa1 Glut_6,27,0.001
cluster,0499 HPF CR Glut_1,27,0.001
cluster,5120 SPVI-SPVC Sall3 Nfib Gly-Gaba_1,27,0.001
cluster,5115 NTS-PARN Neurod2 Gly-Gaba_6,27,0.001
cluster,1680 AHN-SBPV-PVHd Pdrm12 Gaba_7,27,0.001
cluster,5102 NTS-PARN Neurod2 Gly-Gaba_4,27,0.001
cluster,4718 NI-RPO Gata3 Nr4a2 Gaba_1,27,0.001
cluster,3455 PAG-PPN Pax5 Sox21 Gaba_3,27,0.001
cluster,1480 MPO-ADP Lhx8 Gaba_5,27,0.001
cluster,4729 NI-RPO Gata3 Nr4a2 Gaba_3,27,0.001
cluster,3964 PB-SUT Tlx3 Lhx2 Glut_1,27,0.001
cluster,5041 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3,27,0.001
cluster,3070 PAG-MRN Tfap2b Glut_1,27,0.001
cluster,2772 IF-RL-CLI-PAG Foxa1 Glut_2,27,0.001
cluster,2883 PAG-MRN Pou3f1 Glut_6,27,0.001
cluster,3830 IPN Otp Crisp1 Gaba_1,27,0.001
cluster,4134 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,27,0.001
cluster,3196 PAG Pou4f2 Mesi2 Glut_5,27,0.001
cluster,2234 MPN-MPO-PVpo Hmx2 Glut_1,27,0.001
cluster,3395 PPN-CUN-PCG Otp En1 Gaba_2,27,0.001
cluster,3948 PB Lmx1a Glut_5,27,0.001
cluster,3783 SC Tnnt1 Gli3 Gaba_2,27,0.001
cluster,1829 PVHd-DMH Lhx6 Gaba_2,27,0.001
cluster,1229 MEA-BST Sox6 Gaba_8,27,0.001
cluster,2397 PH-ant-LHA Otp Bsx Glut_2,27,0.001
cluster,2395 PH-ant-LHA Otp Bsx Glut_2,27,0.001
cluster,5245 Tanycyte NN_2,27,0.001
cluster,3091 PAG Pou4f1 Bnc2 Glut_2,27,0.001
cluster,1343 CEA-BST Six3 Cyp26b1 Gaba_4,27,0.001
cluster,3879 SNc-VTA-RAmb Foxa1 Dopa_8,27,0.001
cluster,3976 LDT-PCG Vsx2 Lhx4 Glut_1,27,0.001
cluster,2162 SI-MA-LPO-LHA Skor1 Glut_3,27,0.001
cluster,1182 LSX Sall3 Lmo1 Gaba_4,27,0.001
cluster,2066 MS-SF Bsx Glut_1,27,0.001
cluster,3447 PAG-PPN Pax5 Sox21 Gaba_2,27,0.001
cluster,4750 PDTg-PCG Pax6 Gaba_1,26,0.001
cluster,1063 LSX Otx2 Gaba_3,26,0.001
cluster,2264 DMH Hmx2 Glut_1,26,0.001
cluster,1643 PVHd-SBPV Six3 Prox1 Gaba_4,26,0.001
