supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0350 MEA-BST Lhx6 Sp9 Gaba_4,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.08,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0
0351 MEA-BST Lhx6 Sp9 Gaba_5,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
0352 MEA-BST Lhx6 Sp9 Gaba_6,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.39,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.0,0.0
0353 MEA-BST Lhx6 Sp9 Gaba_7,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.47,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0354 MEA-BST Lhx6 Nr2e1 Gaba_1,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.08,0.83,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.01,0.01,0.0,0.0
0355 MEA-BST Lhx6 Nr2e1 Gaba_2,0.0,0.0,0.23,0.01,0.03,0.0,0.0,0.0,0.08,0.0,0.17,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0
0356 MEA-BST Lhx6 Nr2e1 Gaba_3,0.0,0.0,0.46,0.01,0.01,0.0,0.0,0.0,0.18,0.0,0.04,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0357 MEA-BST Lhx6 Nfib Gaba_1,0.0,0.0,0.02,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.29,0.26,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0
0358 MEA-BST Lhx6 Nfib Gaba_2,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.03,0.0,0.22,0.65,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0
0359 MEA-BST Lhx6 Nfib Gaba_3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0
0360 MEA-BST Lhx6 Nfib Gaba_4,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.34,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.0
0361 MEA-BST Lhx6 Nfib Gaba_5,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.0
0362 MEA-BST Lhx6 Nfib Gaba_6,0.0,0.0,0.03,0.02,0.12,0.0,0.0,0.0,0.08,0.0,0.16,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
0363 CEA-BST Gal Avp Gaba_1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.0
0364 SI-MA-ACB Ebf1 Bnc2 Gaba_1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.55,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0365 SI-MA-ACB Ebf1 Bnc2 Gaba_2,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.58,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0366 SI-MA-ACB Ebf1 Bnc2 Gaba_3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0367 CEA-BST Six3 Cyp26b1 Gaba_1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.49,0.38,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0
0368 CEA-BST Six3 Cyp26b1 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
0369 CEA-BST Six3 Cyp26b1 Gaba_3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.3,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.03,0.0,0.0
0370 CEA-BST Six3 Cyp26b1 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0371 CEA-BST Six3 Cyp26b1 Gaba_5,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.0
0372 CEA-BST Six3 Cyp26b1 Gaba_6,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.88,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0
0373 CEA-AAA-BST Six3 Sp9 Gaba_1,0.0,0.0,0.06,0.0,0.08,0.0,0.0,0.0,0.09,0.0,0.27,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0374 CEA-AAA-BST Six3 Sp9 Gaba_2,0.0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.16,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.04,0.0,0.0
0375 CEA-AAA-BST Six3 Sp9 Gaba_3,0.0,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.5,0.38,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0
0376 CEA-AAA-BST Six3 Sp9 Gaba_4,0.0,0.0,0.19,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.09,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0
0377 CEA-AAA-BST Six3 Sp9 Gaba_5,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0378 CEA-AAA-BST Six3 Sp9 Gaba_6,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0
0379 CEA-AAA-BST Six3 Sp9 Gaba_7,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.42,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0
0380 CEA-AAA-BST Six3 Sp9 Gaba_8,0.0,0.0,0.39,0.0,0.0,0.04,0.0,0.0,0.26,0.0,0.01,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0
0381 ACB-BST-FS D1 Gaba_1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.42,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0
0382 ACB-BST-FS D1 Gaba_2,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.31,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0
0383 ACB-BST-FS D1 Gaba_3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.64,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
0384 CEA-BST Ebf1 Pdyn Gaba_1,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.38,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.0
0385 CEA-BST Ebf1 Pdyn Gaba_2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0
0386 CEA-BST Ebf1 Pdyn Gaba_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0
0387 CEA-BST Ebf1 Pdyn Gaba_4,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.48,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.01
0388 CEA-BST Ebf1 Pdyn Gaba_5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0
0389 CEA-BST Ebf1 Pdyn Gaba_6,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.16,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0
0390 CEA-BST Ebf1 Pdyn Gaba_7,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.44,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0
0391 CEA-BST Ebf1 Pdyn Gaba_8,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.29,0.53,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.04,0.13,0.0,0.0
0392 CEA-BST Rai14 Pdyn Crh Gaba_1,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.4,0.41,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.11,0.0,0.0
0393 CEA-BST Rai14 Pdyn Crh Gaba_2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.63,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0
0394 BST-SI-AAA Six3 Slc22a3 Gaba_1,0.0,0.0,0.01,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.43,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0395 BST-SI-AAA Six3 Slc22a3 Gaba_2,0.0,0.0,0.01,0.0,0.2,0.0,0.0,0.0,0.01,0.0,0.57,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0396 SI-MPO-LPO Lhx8 Gaba_1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.73,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0397 SI-MPO-LPO Lhx8 Gaba_2,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.21,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0398 SI-MPO-LPO Lhx8 Gaba_3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0399 SI-MPO-LPO Lhx8 Gaba_4,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0400 SI-MPO-LPO Lhx8 Gaba_5,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.36,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0
0401 SI-MPO-LPO Lhx8 Gaba_6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0402 MPO-ADP Lhx8 Gaba_1,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
0403 MPO-ADP Lhx8 Gaba_2,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0404 MPO-ADP Lhx8 Gaba_3,0.0,0.0,0.0,0.0,0.79,0.0,0.01,0.0,0.0,0.0,0.16,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0405 MPO-ADP Lhx8 Gaba_4,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0406 MPO-ADP Lhx8 Gaba_5,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0407 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_1,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0
0408 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_2,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0
0409 BST Tac2 Gaba_1,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.41,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0410 BST Tac2 Gaba_2,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.7,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
0411 PVR Six3 Sox3 Gaba_1,0.0,0.0,0.0,0.0,0.55,0.0,0.01,0.0,0.0,0.0,0.22,0.2,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0412 PVR Six3 Sox3 Gaba_2,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.05,0.0,0.04,0.0,0.01,0.0,0.0
0413 PVR Six3 Sox3 Gaba_3,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.01
0414 PVR Six3 Sox3 Gaba_4,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0415 PVR Six3 Sox3 Gaba_5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0416 PVR Six3 Sox3 Gaba_6,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.15,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0417 PVR Six3 Sox3 Gaba_7,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.01,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.0
0418 PVR Six3 Sox3 Gaba_8,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.26,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
0419 PVR Six3 Sox3 Gaba_9,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
0420 BST-MPN Six3 Nrgn Gaba_1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0421 BST-MPN Six3 Nrgn Gaba_2,0.0,0.0,0.01,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
0422 BST-MPN Six3 Nrgn Gaba_3,0.0,0.0,0.0,0.0,0.96,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0423 BST-MPN Six3 Nrgn Gaba_4,0.0,0.0,0.0,0.0,0.8,0.0,0.01,0.0,0.0,0.01,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0424 BST-MPN Six3 Nrgn Gaba_5,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.26,0.62,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0425 BST-MPN Six3 Nrgn Gaba_6,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.26,0.22,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0
0426 BST-MPN Six3 Nrgn Gaba_7,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
0427 ARH-PVi Six6 Dopa-Gaba_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0428 ARH-PVi Six6 Dopa-Gaba_2,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0429 TMv-PMv Tbx3 Hist-Gaba_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0430 TMv-PMv Tbx3 Hist-Gaba_2,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0431 RT-ZI Gnb3 Gaba_1,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0432 RT-ZI Gnb3 Gaba_2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0433 RT-ZI Gnb3 Gaba_3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.0
0434 RT-ZI Gnb3 Gaba_4,0.0,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,0.0,0.17,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.25,0.0,0.0,0.0
0435 RT-ZI Gnb3 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.88,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.08,0.0,0.0,0.0
0436 SCH Six6 Cdc14a Gaba_1,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
0437 SCH Six6 Cdc14a Gaba_2,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0
0438 SCH Six6 Cdc14a Gaba_3,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0
0439 DMH Prdm13 Gaba_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0440 DMH Prdm13 Gaba_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0441 PVHd Gsc Gaba_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0442 PVHd-SBPV Six3 Prox1 Gaba_1,0.0,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
0443 PVHd-SBPV Six3 Prox1 Gaba_2,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
0444 PVHd-SBPV Six3 Prox1 Gaba_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0445 PVHd-SBPV Six3 Prox1 Gaba_4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.01,0.0,0.0
0446 AHN-SBPV-PVHd Pdrm12 Gaba_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0447 AHN-SBPV-PVHd Pdrm12 Gaba_2,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0453 SBPV-PVa Six6 Satb2 Gaba_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0454 SBPV-PVa Six6 Satb2 Gaba_2,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0455 SBPV-PVa Six6 Satb2 Gaba_3,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0456 AHN Onecut3 Gaba_1,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0457 AHN Onecut3 Gaba_2,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
0458 AHN Onecut3 Gaba_3,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0
0459 ZI Pax6 Gaba_1,0.0,0.0,0.0,0.0,0.88,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.0
