ID	Type	cell_count
ID	TYPE	A PCL:0010060^^xsd:integer
WMB:CS20230722_SUPT_0659	owl:NamedIndividual	5135
WMB:CS20230722_SUPT_0059	owl:NamedIndividual	5021
WMB:CS20230722_SUPT_0212	owl:NamedIndividual	4981
WMB:CS20230722_SUPT_0007	owl:NamedIndividual	4947
WMB:CS20230722_SUPT_0807	owl:NamedIndividual	4937
WMB:CS20230722_SUPT_0008	owl:NamedIndividual	4901
WMB:CS20230722_SUPT_0166	owl:NamedIndividual	4867
WMB:CS20230722_SUPT_1169	owl:NamedIndividual	4842
WMB:CS20230722_SUPT_0086	owl:NamedIndividual	4834
WMB:CS20230722_SUPT_0017	owl:NamedIndividual	4805
WMB:CS20230722_SUPT_0262	owl:NamedIndividual	4784
WMB:CS20230722_SUPT_1089	owl:NamedIndividual	4675
WMB:CS20230722_SUPT_0287	owl:NamedIndividual	4627
WMB:CS20230722_SUPT_0162	owl:NamedIndividual	4599
WMB:CS20230722_SUPT_0013	owl:NamedIndividual	4570
WMB:CS20230722_SUPT_0278	owl:NamedIndividual	4569
WMB:CS20230722_SUPT_0087	owl:NamedIndividual	4438
WMB:CS20230722_SUPT_0070	owl:NamedIndividual	4237
WMB:CS20230722_SUPT_1165	owl:NamedIndividual	4139
WMB:CS20230722_SUPT_0266	owl:NamedIndividual	4019
WMB:CS20230722_SUPT_0217	owl:NamedIndividual	4014
WMB:CS20230722_SUPT_0072	owl:NamedIndividual	3892
WMB:CS20230722_SUPT_0112	owl:NamedIndividual	3829
WMB:CS20230722_SUPT_0047	owl:NamedIndividual	3808
WMB:CS20230722_SUPT_0048	owl:NamedIndividual	3706
WMB:CS20230722_SUPT_0220	owl:NamedIndividual	3699
WMB:CS20230722_SUPT_0044	owl:NamedIndividual	3648
WMB:CS20230722_SUPT_0061	owl:NamedIndividual	3597
WMB:CS20230722_SUPT_0209	owl:NamedIndividual	3525
WMB:CS20230722_SUPT_0274	owl:NamedIndividual	3523
WMB:CS20230722_SUPT_0939	owl:NamedIndividual	3435
WMB:CS20230722_SUPT_1158	owl:NamedIndividual	3391
WMB:CS20230722_SUPT_0018	owl:NamedIndividual	3391
WMB:CS20230722_SUPT_0169	owl:NamedIndividual	3380
WMB:CS20230722_SUPT_1144	owl:NamedIndividual	3376
WMB:CS20230722_SUPT_0666	owl:NamedIndividual	3329
WMB:CS20230722_SUPT_0203	owl:NamedIndividual	3301
WMB:CS20230722_SUPT_0177	owl:NamedIndividual	3285
WMB:CS20230722_SUPT_0234	owl:NamedIndividual	3279
WMB:CS20230722_SUPT_0125	owl:NamedIndividual	3267
WMB:CS20230722_SUPT_0055	owl:NamedIndividual	3249
WMB:CS20230722_SUPT_0285	owl:NamedIndividual	3243
WMB:CS20230722_SUPT_0096	owl:NamedIndividual	3239
WMB:CS20230722_SUPT_0806	owl:NamedIndividual	3203
WMB:CS20230722_SUPT_0282	owl:NamedIndividual	3159
WMB:CS20230722_SUPT_0502	owl:NamedIndividual	3136
WMB:CS20230722_SUPT_0094	owl:NamedIndividual	3111
WMB:CS20230722_SUPT_0273	owl:NamedIndividual	3078
WMB:CS20230722_SUPT_0283	owl:NamedIndividual	3064
WMB:CS20230722_SUPT_1167	owl:NamedIndividual	3028
WMB:CS20230722_SUPT_0663	owl:NamedIndividual	2981
WMB:CS20230722_SUPT_0214	owl:NamedIndividual	2952
WMB:CS20230722_SUPT_0223	owl:NamedIndividual	2947
WMB:CS20230722_SUPT_0168	owl:NamedIndividual	2940
WMB:CS20230722_SUPT_0245	owl:NamedIndividual	2910
WMB:CS20230722_SUPT_0097	owl:NamedIndividual	2905
WMB:CS20230722_SUPT_0095	owl:NamedIndividual	2861
WMB:CS20230722_SUPT_0206	owl:NamedIndividual	2860
WMB:CS20230722_SUPT_0092	owl:NamedIndividual	2860
WMB:CS20230722_SUPT_0281	owl:NamedIndividual	2849
WMB:CS20230722_SUPT_0178	owl:NamedIndividual	2835
WMB:CS20230722_SUPT_0136	owl:NamedIndividual	2805
WMB:CS20230722_SUPT_0675	owl:NamedIndividual	2804
WMB:CS20230722_SUPT_0062	owl:NamedIndividual	2749
WMB:CS20230722_SUPT_0084	owl:NamedIndividual	2745
WMB:CS20230722_SUPT_0771	owl:NamedIndividual	2720
WMB:CS20230722_SUPT_0216	owl:NamedIndividual	2712
WMB:CS20230722_SUPT_0060	owl:NamedIndividual	2644
WMB:CS20230722_SUPT_0221	owl:NamedIndividual	2641
WMB:CS20230722_SUPT_0326	owl:NamedIndividual	2620
WMB:CS20230722_SUPT_0058	owl:NamedIndividual	2591
WMB:CS20230722_SUPT_0131	owl:NamedIndividual	2583
WMB:CS20230722_SUPT_0153	owl:NamedIndividual	2582
WMB:CS20230722_SUPT_0205	owl:NamedIndividual	2570
WMB:CS20230722_SUPT_0271	owl:NamedIndividual	2549
WMB:CS20230722_SUPT_0089	owl:NamedIndividual	2502
WMB:CS20230722_SUPT_0279	owl:NamedIndividual	2497
WMB:CS20230722_SUPT_1093	owl:NamedIndividual	2464
WMB:CS20230722_SUPT_0286	owl:NamedIndividual	2463
WMB:CS20230722_SUPT_0295	owl:NamedIndividual	2453
WMB:CS20230722_SUPT_0037	owl:NamedIndividual	2447
WMB:CS20230722_SUPT_0133	owl:NamedIndividual	2407
WMB:CS20230722_SUPT_0143	owl:NamedIndividual	2379
WMB:CS20230722_SUPT_0016	owl:NamedIndividual	2363
WMB:CS20230722_SUPT_0215	owl:NamedIndividual	2361
WMB:CS20230722_SUPT_0128	owl:NamedIndividual	2355
WMB:CS20230722_SUPT_0568	owl:NamedIndividual	2350
WMB:CS20230722_SUPT_0075	owl:NamedIndividual	2310
WMB:CS20230722_SUPT_0505	owl:NamedIndividual	2238
WMB:CS20230722_SUPT_0049	owl:NamedIndividual	2236
WMB:CS20230722_SUPT_0229	owl:NamedIndividual	2232
WMB:CS20230722_SUPT_0247	owl:NamedIndividual	2169
WMB:CS20230722_SUPT_0852	owl:NamedIndividual	2097
WMB:CS20230722_SUPT_0507	owl:NamedIndividual	2072
WMB:CS20230722_SUPT_0239	owl:NamedIndividual	2060
WMB:CS20230722_SUPT_1164	owl:NamedIndividual	2040
WMB:CS20230722_SUPT_0658	owl:NamedIndividual	2035
WMB:CS20230722_SUPT_0174	owl:NamedIndividual	2032
WMB:CS20230722_SUPT_0204	owl:NamedIndividual	2014
WMB:CS20230722_SUPT_0222	owl:NamedIndividual	2009
WMB:CS20230722_SUPT_0764	owl:NamedIndividual	1978
WMB:CS20230722_SUPT_0135	owl:NamedIndividual	1942
WMB:CS20230722_SUPT_0655	owl:NamedIndividual	1922
WMB:CS20230722_SUPT_0284	owl:NamedIndividual	1921
WMB:CS20230722_SUPT_0173	owl:NamedIndividual	1915
WMB:CS20230722_SUPT_0004	owl:NamedIndividual	1901
WMB:CS20230722_SUPT_1195	owl:NamedIndividual	1897
WMB:CS20230722_SUPT_0064	owl:NamedIndividual	1879
WMB:CS20230722_SUPT_1012	owl:NamedIndividual	1868
WMB:CS20230722_SUPT_0035	owl:NamedIndividual	1845
WMB:CS20230722_SUPT_0051	owl:NamedIndividual	1827
WMB:CS20230722_SUPT_1139	owl:NamedIndividual	1823
WMB:CS20230722_SUPT_1040	owl:NamedIndividual	1815
WMB:CS20230722_SUPT_0787	owl:NamedIndividual	1772
WMB:CS20230722_SUPT_0210	owl:NamedIndividual	1771
WMB:CS20230722_SUPT_0200	owl:NamedIndividual	1770
WMB:CS20230722_SUPT_0105	owl:NamedIndividual	1766
WMB:CS20230722_SUPT_0670	owl:NamedIndividual	1740
WMB:CS20230722_SUPT_0831	owl:NamedIndividual	1736
WMB:CS20230722_SUPT_0483	owl:NamedIndividual	1735
WMB:CS20230722_SUPT_0187	owl:NamedIndividual	1723
WMB:CS20230722_SUPT_0642	owl:NamedIndividual	1722
WMB:CS20230722_SUPT_1003	owl:NamedIndividual	1714
WMB:CS20230722_SUPT_0066	owl:NamedIndividual	1711
WMB:CS20230722_SUPT_1189	owl:NamedIndividual	1696
WMB:CS20230722_SUPT_0857	owl:NamedIndividual	1672
WMB:CS20230722_SUPT_0073	owl:NamedIndividual	1665
WMB:CS20230722_SUPT_0633	owl:NamedIndividual	1664
WMB:CS20230722_SUPT_0731	owl:NamedIndividual	1662
WMB:CS20230722_SUPT_0882	owl:NamedIndividual	1638
WMB:CS20230722_SUPT_0149	owl:NamedIndividual	1631
WMB:CS20230722_SUPT_0130	owl:NamedIndividual	1616
WMB:CS20230722_SUPT_0260	owl:NamedIndividual	1611
WMB:CS20230722_SUPT_0184	owl:NamedIndividual	1609
WMB:CS20230722_SUPT_0844	owl:NamedIndividual	1607
WMB:CS20230722_SUPT_0045	owl:NamedIndividual	1595
WMB:CS20230722_SUPT_1074	owl:NamedIndividual	1594
WMB:CS20230722_SUPT_0098	owl:NamedIndividual	1583
WMB:CS20230722_SUPT_1166	owl:NamedIndividual	1569
WMB:CS20230722_SUPT_0462	owl:NamedIndividual	1563
WMB:CS20230722_SUPT_0175	owl:NamedIndividual	1547
WMB:CS20230722_SUPT_0745	owl:NamedIndividual	1518
WMB:CS20230722_SUPT_0107	owl:NamedIndividual	1507
WMB:CS20230722_SUPT_0433	owl:NamedIndividual	1507
WMB:CS20230722_SUPT_0775	owl:NamedIndividual	1505
WMB:CS20230722_SUPT_0219	owl:NamedIndividual	1495
WMB:CS20230722_SUPT_0054	owl:NamedIndividual	1491
WMB:CS20230722_SUPT_0063	owl:NamedIndividual	1487
WMB:CS20230722_SUPT_0730	owl:NamedIndividual	1477
WMB:CS20230722_SUPT_0010	owl:NamedIndividual	1476
WMB:CS20230722_SUPT_0632	owl:NamedIndividual	1471
WMB:CS20230722_SUPT_0120	owl:NamedIndividual	1463
WMB:CS20230722_SUPT_0800	owl:NamedIndividual	1461
WMB:CS20230722_SUPT_0703	owl:NamedIndividual	1461
WMB:CS20230722_SUPT_0631	owl:NamedIndividual	1455
WMB:CS20230722_SUPT_0482	owl:NamedIndividual	1453
WMB:CS20230722_SUPT_1090	owl:NamedIndividual	1452
WMB:CS20230722_SUPT_0396	owl:NamedIndividual	1451
WMB:CS20230722_SUPT_0218	owl:NamedIndividual	1443
WMB:CS20230722_SUPT_0057	owl:NamedIndividual	1424
WMB:CS20230722_SUPT_0602	owl:NamedIndividual	1411
WMB:CS20230722_SUPT_0236	owl:NamedIndividual	1408
WMB:CS20230722_SUPT_1076	owl:NamedIndividual	1399
WMB:CS20230722_SUPT_0033	owl:NamedIndividual	1397
WMB:CS20230722_SUPT_0478	owl:NamedIndividual	1375
WMB:CS20230722_SUPT_0873	owl:NamedIndividual	1374
WMB:CS20230722_SUPT_0006	owl:NamedIndividual	1374
WMB:CS20230722_SUPT_0002	owl:NamedIndividual	1373
WMB:CS20230722_SUPT_0288	owl:NamedIndividual	1372
WMB:CS20230722_SUPT_0269	owl:NamedIndividual	1369
WMB:CS20230722_SUPT_0241	owl:NamedIndividual	1361
WMB:CS20230722_SUPT_0056	owl:NamedIndividual	1353
WMB:CS20230722_SUPT_0702	owl:NamedIndividual	1352
WMB:CS20230722_SUPT_0662	owl:NamedIndividual	1348
WMB:CS20230722_SUPT_0071	owl:NamedIndividual	1346
WMB:CS20230722_SUPT_0317	owl:NamedIndividual	1346
WMB:CS20230722_SUPT_0760	owl:NamedIndividual	1343
WMB:CS20230722_SUPT_0773	owl:NamedIndividual	1339
WMB:CS20230722_SUPT_0224	owl:NamedIndividual	1337
WMB:CS20230722_SUPT_0674	owl:NamedIndividual	1337
WMB:CS20230722_SUPT_0127	owl:NamedIndividual	1333
WMB:CS20230722_SUPT_0076	owl:NamedIndividual	1329
WMB:CS20230722_SUPT_0649	owl:NamedIndividual	1328
WMB:CS20230722_SUPT_0611	owl:NamedIndividual	1327
WMB:CS20230722_SUPT_0176	owl:NamedIndividual	1310
WMB:CS20230722_SUPT_0079	owl:NamedIndividual	1308
WMB:CS20230722_SUPT_0141	owl:NamedIndividual	1305
WMB:CS20230722_SUPT_0860	owl:NamedIndividual	1304
WMB:CS20230722_SUPT_0161	owl:NamedIndividual	1303
WMB:CS20230722_SUPT_0669	owl:NamedIndividual	1292
WMB:CS20230722_SUPT_1176	owl:NamedIndividual	1290
WMB:CS20230722_SUPT_0514	owl:NamedIndividual	1290
WMB:CS20230722_SUPT_0227	owl:NamedIndividual	1282
WMB:CS20230722_SUPT_0788	owl:NamedIndividual	1270
WMB:CS20230722_SUPT_0093	owl:NamedIndividual	1260
WMB:CS20230722_SUPT_0201	owl:NamedIndividual	1256
WMB:CS20230722_SUPT_0259	owl:NamedIndividual	1247
WMB:CS20230722_SUPT_0226	owl:NamedIndividual	1233
WMB:CS20230722_SUPT_0644	owl:NamedIndividual	1232
WMB:CS20230722_SUPT_0509	owl:NamedIndividual	1227
WMB:CS20230722_SUPT_0246	owl:NamedIndividual	1201
WMB:CS20230722_SUPT_0645	owl:NamedIndividual	1198
WMB:CS20230722_SUPT_0634	owl:NamedIndividual	1191
WMB:CS20230722_SUPT_0641	owl:NamedIndividual	1190
WMB:CS20230722_SUPT_0733	owl:NamedIndividual	1178
WMB:CS20230722_SUPT_0108	owl:NamedIndividual	1177
WMB:CS20230722_SUPT_0152	owl:NamedIndividual	1169
WMB:CS20230722_SUPT_0580	owl:NamedIndividual	1168
WMB:CS20230722_SUPT_1082	owl:NamedIndividual	1164
WMB:CS20230722_SUPT_0630	owl:NamedIndividual	1159
WMB:CS20230722_SUPT_0459	owl:NamedIndividual	1154
WMB:CS20230722_SUPT_0117	owl:NamedIndividual	1153
WMB:CS20230722_SUPT_0122	owl:NamedIndividual	1153
WMB:CS20230722_SUPT_0665	owl:NamedIndividual	1139
WMB:CS20230722_SUPT_0148	owl:NamedIndividual	1128
WMB:CS20230722_SUPT_0185	owl:NamedIndividual	1118
WMB:CS20230722_SUPT_0471	owl:NamedIndividual	1113
WMB:CS20230722_SUPT_0888	owl:NamedIndividual	1113
WMB:CS20230722_SUPT_0761	owl:NamedIndividual	1100
WMB:CS20230722_SUPT_0100	owl:NamedIndividual	1096
WMB:CS20230722_SUPT_1015	owl:NamedIndividual	1092
WMB:CS20230722_SUPT_0382	owl:NamedIndividual	1078
WMB:CS20230722_SUPT_0518	owl:NamedIndividual	1076
WMB:CS20230722_SUPT_0228	owl:NamedIndividual	1070
WMB:CS20230722_SUPT_0103	owl:NamedIndividual	1067
WMB:CS20230722_SUPT_0121	owl:NamedIndividual	1065
WMB:CS20230722_SUPT_0080	owl:NamedIndividual	1061
WMB:CS20230722_SUPT_0846	owl:NamedIndividual	1055
WMB:CS20230722_SUPT_0629	owl:NamedIndividual	1035
WMB:CS20230722_SUPT_0183	owl:NamedIndividual	1034
WMB:CS20230722_SUPT_1014	owl:NamedIndividual	1031
WMB:CS20230722_SUPT_0146	owl:NamedIndividual	1031
WMB:CS20230722_SUPT_0656	owl:NamedIndividual	1030
WMB:CS20230722_SUPT_0159	owl:NamedIndividual	1023
WMB:CS20230722_SUPT_0776	owl:NamedIndividual	1014
WMB:CS20230722_SUPT_0809	owl:NamedIndividual	1011
WMB:CS20230722_SUPT_0763	owl:NamedIndividual	1011
WMB:CS20230722_SUPT_1173	owl:NamedIndividual	1007
WMB:CS20230722_SUPT_0769	owl:NamedIndividual	1002
WMB:CS20230722_SUPT_0479	owl:NamedIndividual	999
WMB:CS20230722_SUPT_0861	owl:NamedIndividual	995
WMB:CS20230722_SUPT_1138	owl:NamedIndividual	990
WMB:CS20230722_SUPT_0783	owl:NamedIndividual	983
WMB:CS20230722_SUPT_0891	owl:NamedIndividual	978
WMB:CS20230722_SUPT_0786	owl:NamedIndividual	970
WMB:CS20230722_SUPT_0466	owl:NamedIndividual	967
WMB:CS20230722_SUPT_0922	owl:NamedIndividual	940
WMB:CS20230722_SUPT_0855	owl:NamedIndividual	936
WMB:CS20230722_SUPT_0144	owl:NamedIndividual	929
WMB:CS20230722_SUPT_0810	owl:NamedIndividual	927
WMB:CS20230722_SUPT_0872	owl:NamedIndividual	925
WMB:CS20230722_SUPT_0853	owl:NamedIndividual	924
WMB:CS20230722_SUPT_0766	owl:NamedIndividual	916
WMB:CS20230722_SUPT_0758	owl:NamedIndividual	916
WMB:CS20230722_SUPT_0424	owl:NamedIndividual	913
WMB:CS20230722_SUPT_0436	owl:NamedIndividual	913
WMB:CS20230722_SUPT_0660	owl:NamedIndividual	911
WMB:CS20230722_SUPT_0397	owl:NamedIndividual	908
WMB:CS20230722_SUPT_0211	owl:NamedIndividual	905
WMB:CS20230722_SUPT_0384	owl:NamedIndividual	904
WMB:CS20230722_SUPT_0386	owl:NamedIndividual	897
WMB:CS20230722_SUPT_0043	owl:NamedIndividual	893
WMB:CS20230722_SUPT_0368	owl:NamedIndividual	879
WMB:CS20230722_SUPT_0333	owl:NamedIndividual	878
WMB:CS20230722_SUPT_0588	owl:NamedIndividual	868
WMB:CS20230722_SUPT_0167	owl:NamedIndividual	866
WMB:CS20230722_SUPT_0843	owl:NamedIndividual	862
WMB:CS20230722_SUPT_0652	owl:NamedIndividual	858
WMB:CS20230722_SUPT_0052	owl:NamedIndividual	857
WMB:CS20230722_SUPT_0437	owl:NamedIndividual	856
WMB:CS20230722_SUPT_0849	owl:NamedIndividual	855
WMB:CS20230722_SUPT_0307	owl:NamedIndividual	852
WMB:CS20230722_SUPT_0319	owl:NamedIndividual	850
WMB:CS20230722_SUPT_1048	owl:NamedIndividual	848
WMB:CS20230722_SUPT_0065	owl:NamedIndividual	844
WMB:CS20230722_SUPT_0188	owl:NamedIndividual	844
WMB:CS20230722_SUPT_0225	owl:NamedIndividual	840
WMB:CS20230722_SUPT_0988	owl:NamedIndividual	837
WMB:CS20230722_SUPT_0793	owl:NamedIndividual	835
WMB:CS20230722_SUPT_0160	owl:NamedIndividual	831
WMB:CS20230722_SUPT_0480	owl:NamedIndividual	829
WMB:CS20230722_SUPT_0193	owl:NamedIndividual	827
WMB:CS20230722_SUPT_0230	owl:NamedIndividual	822
WMB:CS20230722_SUPT_0081	owl:NamedIndividual	821
WMB:CS20230722_SUPT_1028	owl:NamedIndividual	819
WMB:CS20230722_SUPT_0034	owl:NamedIndividual	807
WMB:CS20230722_SUPT_0154	owl:NamedIndividual	806
WMB:CS20230722_SUPT_0381	owl:NamedIndividual	803
WMB:CS20230722_SUPT_0874	owl:NamedIndividual	800
WMB:CS20230722_SUPT_0823	owl:NamedIndividual	794
WMB:CS20230722_SUPT_0668	owl:NamedIndividual	793
WMB:CS20230722_SUPT_1013	owl:NamedIndividual	792
WMB:CS20230722_SUPT_1091	owl:NamedIndividual	790
WMB:CS20230722_SUPT_0343	owl:NamedIndividual	787
WMB:CS20230722_SUPT_0785	owl:NamedIndividual	780
WMB:CS20230722_SUPT_0721	owl:NamedIndividual	776
WMB:CS20230722_SUPT_0347	owl:NamedIndividual	773
WMB:CS20230722_SUPT_0650	owl:NamedIndividual	769
WMB:CS20230722_SUPT_0101	owl:NamedIndividual	764
WMB:CS20230722_SUPT_0409	owl:NamedIndividual	763
WMB:CS20230722_SUPT_0661	owl:NamedIndividual	762
WMB:CS20230722_SUPT_0231	owl:NamedIndividual	759
WMB:CS20230722_SUPT_0074	owl:NamedIndividual	753
WMB:CS20230722_SUPT_0038	owl:NamedIndividual	751
WMB:CS20230722_SUPT_0237	owl:NamedIndividual	750
WMB:CS20230722_SUPT_0383	owl:NamedIndividual	745
WMB:CS20230722_SUPT_0318	owl:NamedIndividual	743
WMB:CS20230722_SUPT_0129	owl:NamedIndividual	741
WMB:CS20230722_SUPT_0530	owl:NamedIndividual	740
WMB:CS20230722_SUPT_0300	owl:NamedIndividual	736
WMB:CS20230722_SUPT_1137	owl:NamedIndividual	734
WMB:CS20230722_SUPT_0951	owl:NamedIndividual	732
WMB:CS20230722_SUPT_0916	owl:NamedIndividual	729
WMB:CS20230722_SUPT_0829	owl:NamedIndividual	725
WMB:CS20230722_SUPT_0487	owl:NamedIndividual	723
WMB:CS20230722_SUPT_0512	owl:NamedIndividual	719
WMB:CS20230722_SUPT_0371	owl:NamedIndividual	718
WMB:CS20230722_SUPT_1115	owl:NamedIndividual	717
WMB:CS20230722_SUPT_0989	owl:NamedIndividual	714
WMB:CS20230722_SUPT_0974	owl:NamedIndividual	703
WMB:CS20230722_SUPT_1044	owl:NamedIndividual	703
WMB:CS20230722_SUPT_0119	owl:NamedIndividual	700
WMB:CS20230722_SUPT_1099	owl:NamedIndividual	699
WMB:CS20230722_SUPT_0868	owl:NamedIndividual	699
WMB:CS20230722_SUPT_0186	owl:NamedIndividual	696
WMB:CS20230722_SUPT_0875	owl:NamedIndividual	694
WMB:CS20230722_SUPT_0330	owl:NamedIndividual	693
WMB:CS20230722_SUPT_0895	owl:NamedIndividual	693
WMB:CS20230722_SUPT_0848	owl:NamedIndividual	688
WMB:CS20230722_SUPT_0104	owl:NamedIndividual	688
WMB:CS20230722_SUPT_0376	owl:NamedIndividual	684
WMB:CS20230722_SUPT_0500	owl:NamedIndividual	683
WMB:CS20230722_SUPT_1027	owl:NamedIndividual	681
WMB:CS20230722_SUPT_1050	owl:NamedIndividual	679
WMB:CS20230722_SUPT_0067	owl:NamedIndividual	678
WMB:CS20230722_SUPT_0881	owl:NamedIndividual	677
WMB:CS20230722_SUPT_0847	owl:NamedIndividual	676
WMB:CS20230722_SUPT_0303	owl:NamedIndividual	676
WMB:CS20230722_SUPT_0698	owl:NamedIndividual	675
WMB:CS20230722_SUPT_0308	owl:NamedIndividual	674
WMB:CS20230722_SUPT_0491	owl:NamedIndividual	673
WMB:CS20230722_SUPT_0405	owl:NamedIndividual	671
WMB:CS20230722_SUPT_0358	owl:NamedIndividual	666
WMB:CS20230722_SUPT_0646	owl:NamedIndividual	665
WMB:CS20230722_SUPT_0195	owl:NamedIndividual	664
WMB:CS20230722_SUPT_0869	owl:NamedIndividual	664
WMB:CS20230722_SUPT_0870	owl:NamedIndividual	663
WMB:CS20230722_SUPT_0768	owl:NamedIndividual	662
WMB:CS20230722_SUPT_0251	owl:NamedIndividual	652
WMB:CS20230722_SUPT_0157	owl:NamedIndividual	651
WMB:CS20230722_SUPT_0525	owl:NamedIndividual	651
WMB:CS20230722_SUPT_0170	owl:NamedIndividual	649
WMB:CS20230722_SUPT_0856	owl:NamedIndividual	645
WMB:CS20230722_SUPT_0488	owl:NamedIndividual	643
WMB:CS20230722_SUPT_0202	owl:NamedIndividual	639
WMB:CS20230722_SUPT_0257	owl:NamedIndividual	636
WMB:CS20230722_SUPT_0244	owl:NamedIndividual	635
WMB:CS20230722_SUPT_0718	owl:NamedIndividual	635
WMB:CS20230722_SUPT_1097	owl:NamedIndividual	635
WMB:CS20230722_SUPT_0053	owl:NamedIndividual	634
WMB:CS20230722_SUPT_0725	owl:NamedIndividual	631
WMB:CS20230722_SUPT_0555	owl:NamedIndividual	629
WMB:CS20230722_SUPT_1072	owl:NamedIndividual	628
WMB:CS20230722_SUPT_0834	owl:NamedIndividual	627
WMB:CS20230722_SUPT_0138	owl:NamedIndividual	626
WMB:CS20230722_SUPT_0357	owl:NamedIndividual	623
WMB:CS20230722_SUPT_0564	owl:NamedIndividual	621
WMB:CS20230722_SUPT_0511	owl:NamedIndividual	619
WMB:CS20230722_SUPT_0811	owl:NamedIndividual	618
WMB:CS20230722_SUPT_0672	owl:NamedIndividual	618
WMB:CS20230722_SUPT_0704	owl:NamedIndividual	615
WMB:CS20230722_SUPT_0404	owl:NamedIndividual	615
WMB:CS20230722_SUPT_0321	owl:NamedIndividual	615
WMB:CS20230722_SUPT_0720	owl:NamedIndividual	614
WMB:CS20230722_SUPT_0336	owl:NamedIndividual	612
WMB:CS20230722_SUPT_0724	owl:NamedIndividual	612
WMB:CS20230722_SUPT_0694	owl:NamedIndividual	611
WMB:CS20230722_SUPT_0950	owl:NamedIndividual	610
WMB:CS20230722_SUPT_0493	owl:NamedIndividual	609
WMB:CS20230722_SUPT_0681	owl:NamedIndividual	607
WMB:CS20230722_SUPT_0867	owl:NamedIndividual	605
WMB:CS20230722_SUPT_0134	owl:NamedIndividual	603
WMB:CS20230722_SUPT_1081	owl:NamedIndividual	602
WMB:CS20230722_SUPT_0871	owl:NamedIndividual	601
WMB:CS20230722_SUPT_0921	owl:NamedIndividual	600
WMB:CS20230722_SUPT_0250	owl:NamedIndividual	598
WMB:CS20230722_SUPT_0276	owl:NamedIndividual	597
WMB:CS20230722_SUPT_0431	owl:NamedIndividual	593
WMB:CS20230722_SUPT_0880	owl:NamedIndividual	593
WMB:CS20230722_SUPT_0442	owl:NamedIndividual	592
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	592
WMB:CS20230722_SUPT_0374	owl:NamedIndividual	587
WMB:CS20230722_SUPT_1132	owl:NamedIndividual	582
WMB:CS20230722_SUPT_0774	owl:NamedIndividual	581
WMB:CS20230722_SUPT_0713	owl:NamedIndividual	573
WMB:CS20230722_SUPT_0552	owl:NamedIndividual	572
WMB:CS20230722_SUPT_0461	owl:NamedIndividual	569
WMB:CS20230722_SUPT_0190	owl:NamedIndividual	569
WMB:CS20230722_SUPT_1017	owl:NamedIndividual	568
WMB:CS20230722_SUPT_1168	owl:NamedIndividual	567
WMB:CS20230722_SUPT_0249	owl:NamedIndividual	567
WMB:CS20230722_SUPT_0320	owl:NamedIndividual	565
WMB:CS20230722_SUPT_0132	owl:NamedIndividual	565
WMB:CS20230722_SUPT_0926	owl:NamedIndividual	563
WMB:CS20230722_SUPT_0470	owl:NamedIndividual	561
WMB:CS20230722_SUPT_0915	owl:NamedIndividual	560
WMB:CS20230722_SUPT_0565	owl:NamedIndividual	560
WMB:CS20230722_SUPT_0425	owl:NamedIndividual	559
WMB:CS20230722_SUPT_0695	owl:NamedIndividual	557
WMB:CS20230722_SUPT_0779	owl:NamedIndividual	557
WMB:CS20230722_SUPT_0620	owl:NamedIndividual	554
WMB:CS20230722_SUPT_0508	owl:NamedIndividual	553
WMB:CS20230722_SUPT_0664	owl:NamedIndividual	553
WMB:CS20230722_SUPT_0832	owl:NamedIndividual	551
WMB:CS20230722_SUPT_0414	owl:NamedIndividual	550
WMB:CS20230722_SUPT_0735	owl:NamedIndividual	549
WMB:CS20230722_SUPT_0999	owl:NamedIndividual	549
WMB:CS20230722_SUPT_0338	owl:NamedIndividual	548
WMB:CS20230722_SUPT_0607	owl:NamedIndividual	547
WMB:CS20230722_SUPT_1007	owl:NamedIndividual	546
WMB:CS20230722_SUPT_0762	owl:NamedIndividual	545
WMB:CS20230722_SUPT_0780	owl:NamedIndividual	541
WMB:CS20230722_SUPT_0327	owl:NamedIndividual	539
WMB:CS20230722_SUPT_0253	owl:NamedIndividual	538
WMB:CS20230722_SUPT_0083	owl:NamedIndividual	538
WMB:CS20230722_SUPT_1110	owl:NamedIndividual	537
WMB:CS20230722_SUPT_0835	owl:NamedIndividual	535
WMB:CS20230722_SUPT_0943	owl:NamedIndividual	534
WMB:CS20230722_SUPT_0959	owl:NamedIndividual	534
WMB:CS20230722_SUPT_0647	owl:NamedIndividual	528
WMB:CS20230722_SUPT_0575	owl:NamedIndividual	526
WMB:CS20230722_SUPT_0808	owl:NamedIndividual	526
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	523
WMB:CS20230722_SUPT_0316	owl:NamedIndividual	523
WMB:CS20230722_SUPT_0422	owl:NamedIndividual	522
WMB:CS20230722_SUPT_0503	owl:NamedIndividual	520
WMB:CS20230722_SUPT_0456	owl:NamedIndividual	518
WMB:CS20230722_SUPT_0532	owl:NamedIndividual	517
WMB:CS20230722_SUPT_0591	owl:NamedIndividual	515
WMB:CS20230722_SUPT_0495	owl:NamedIndividual	515
WMB:CS20230722_SUPT_0537	owl:NamedIndividual	514
WMB:CS20230722_SUPT_1083	owl:NamedIndividual	514
