ID	Type	RO:0002220	contact_um2	min_dist_um	centroid_um	spatial_atlas
ID	TYPE	AI RO:0002220	>AT n2o:contactArea^^xsd:float	>AT n2o:minDistance^^xsd:float	>AT n2o:centroidDistance^^xsd:float	>AI n2o:spatialReferenceAtlas
MBA:549	owl:NamedIndividual	MBA:803	122500.004	25.000	1870.024	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:549	122500.004	25.000	1870.024	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:81	26875.001	25.000	1519.369	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:549	26875.001	25.000	1519.369	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:824	2343125.070	25.000	294.006	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:549	2343125.070	25.000	294.006	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:848	241875.007	25.000	1632.396	n2o:CCF2020
MBA:848	owl:NamedIndividual	MBA:549	241875.007	25.000	1632.396	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:896	1878750.056	25.000	459.738	n2o:CCF2020
MBA:896	owl:NamedIndividual	MBA:549	1878750.056	25.000	459.738	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:907	489375.015	25.000	438.659	n2o:CCF2020
MBA:907	owl:NamedIndividual	MBA:549	489375.015	25.000	438.659	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:930	1596875.048	25.000	444.624	n2o:CCF2020
MBA:930	owl:NamedIndividual	MBA:549	1596875.048	25.000	444.624	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:933	20625.001	25.000	2705.908	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:549	20625.001	25.000	2705.908	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:946	1250.000	25.000	1290.380	n2o:CCF2020
MBA:946	owl:NamedIndividual	MBA:549	1250.000	25.000	1290.380	n2o:CCF2020
MBA:549009203	owl:NamedIndividual	MBA:634	90625.003	25.000	632.325	n2o:CCF2020
MBA:634	owl:NamedIndividual	MBA:549009203	90625.003	25.000	632.325	n2o:CCF2020
MBA:549009211	owl:NamedIndividual	MBA:795	141875.004	25.000	1472.826	n2o:CCF2020
MBA:795	owl:NamedIndividual	MBA:549009211	141875.004	25.000	1472.826	n2o:CCF2020
MBA:549009211	owl:NamedIndividual	MBA:975	153750.005	25.000	332.613	n2o:CCF2020
MBA:975	owl:NamedIndividual	MBA:549009211	153750.005	25.000	332.613	n2o:CCF2020
MBA:549009215	owl:NamedIndividual	MBA:621	1645625.049	25.000	140.375	n2o:CCF2020
MBA:621	owl:NamedIndividual	MBA:549009215	1645625.049	25.000	140.375	n2o:CCF2020
MBA:549009215	owl:NamedIndividual	MBA:771	2010000.060	25.000	483.791	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:549009215	2010000.060	25.000	483.791	n2o:CCF2020
MBA:549009223	owl:NamedIndividual	MBA:621	658750.020	25.000	592.239	n2o:CCF2020
MBA:621	owl:NamedIndividual	MBA:549009223	658750.020	25.000	592.239	n2o:CCF2020
MBA:549009223	owl:NamedIndividual	MBA:752	215000.006	25.000	653.431	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:549009223	215000.006	25.000	653.431	n2o:CCF2020
MBA:549009223	owl:NamedIndividual	MBA:771	1854375.055	25.000	127.068	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:549009223	1854375.055	25.000	127.068	n2o:CCF2020
MBA:549009223	owl:NamedIndividual	MBA:863	88125.003	25.000	344.645	n2o:CCF2020
MBA:863	owl:NamedIndividual	MBA:549009223	88125.003	25.000	344.645	n2o:CCF2020
MBA:549009223	owl:NamedIndividual	MBA:901	40000.001	25.000	865.072	n2o:CCF2020
MBA:901	owl:NamedIndividual	MBA:549009223	40000.001	25.000	865.072	n2o:CCF2020
MBA:549009227	owl:NamedIndividual	MBA:621	503125.015	25.000	148.445	n2o:CCF2020
MBA:621	owl:NamedIndividual	MBA:549009227	503125.015	25.000	148.445	n2o:CCF2020
MBA:549009227	owl:NamedIndividual	MBA:7	336250.010	25.000	424.672	n2o:CCF2020
MBA:7	owl:NamedIndividual	MBA:549009227	336250.010	25.000	424.672	n2o:CCF2020
MBA:549009227	owl:NamedIndividual	MBA:771	628750.019	25.000	707.911	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:549009227	628750.019	25.000	707.911	n2o:CCF2020
MBA:549009227	owl:NamedIndividual	MBA:852	47500.001	25.000	1323.521	n2o:CCF2020
MBA:852	owl:NamedIndividual	MBA:549009227	47500.001	25.000	1323.521	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:672	5803750.173	25.000	1947.111	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:56	5803750.173	25.000	1947.111	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:698	4319375.129	25.000	2321.291	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:56	4319375.129	25.000	2321.291	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:81	310625.009	25.000	3064.977	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:56	310625.009	25.000	3064.977	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:840	3655625.109	25.000	2571.753	n2o:CCF2020
MBA:840	owl:NamedIndividual	MBA:56	3655625.109	25.000	2571.753	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:952	7500.000	25.000	1495.350	n2o:CCF2020
MBA:952	owl:NamedIndividual	MBA:56	7500.000	25.000	1495.350	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:998	939375.028	25.000	1179.698	n2o:CCF2020
MBA:998	owl:NamedIndividual	MBA:56	939375.028	25.000	1179.698	n2o:CCF2020
MBA:560581551	owl:NamedIndividual	MBA:563807435	863125.026	25.000	586.354	n2o:CCF2020
MBA:563807435	owl:NamedIndividual	MBA:560581551	863125.026	25.000	586.354	n2o:CCF2020
MBA:560581551	owl:NamedIndividual	MBA:575	476250.014	25.000	698.743	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:560581551	476250.014	25.000	698.743	n2o:CCF2020
MBA:560581551	owl:NamedIndividual	MBA:930	406875.012	25.000	307.453	n2o:CCF2020
MBA:930	owl:NamedIndividual	MBA:560581551	406875.012	25.000	307.453	n2o:CCF2020
MBA:560581563	owl:NamedIndividual	MBA:563807435	374375.011	25.000	486.658	n2o:CCF2020
MBA:563807435	owl:NamedIndividual	MBA:560581563	374375.011	25.000	486.658	n2o:CCF2020
MBA:560581563	owl:NamedIndividual	MBA:563807439	9375.000	25.000	562.239	n2o:CCF2020
MBA:563807439	owl:NamedIndividual	MBA:560581563	9375.000	25.000	562.239	n2o:CCF2020
MBA:563807435	owl:NamedIndividual	MBA:725	106875.003	25.000	804.230	n2o:CCF2020
MBA:725	owl:NamedIndividual	MBA:563807435	106875.003	25.000	804.230	n2o:CCF2020
MBA:563807435	owl:NamedIndividual	MBA:733	13125.000	25.000	1016.640	n2o:CCF2020
MBA:733	owl:NamedIndividual	MBA:563807435	13125.000	25.000	1016.640	n2o:CCF2020
MBA:563807435	owl:NamedIndividual	MBA:896	118125.004	25.000	937.311	n2o:CCF2020
MBA:896	owl:NamedIndividual	MBA:563807435	118125.004	25.000	937.311	n2o:CCF2020
MBA:563807439	owl:NamedIndividual	MBA:797	147500.004	25.000	1060.912	n2o:CCF2020
MBA:797	owl:NamedIndividual	MBA:563807439	147500.004	25.000	1060.912	n2o:CCF2020
MBA:563807439	owl:NamedIndividual	MBA:896	56875.002	25.000	837.555	n2o:CCF2020
MBA:896	owl:NamedIndividual	MBA:563807439	56875.002	25.000	837.555	n2o:CCF2020
MBA:564	owl:NamedIndividual	MBA:596	556250.017	25.000	1483.677	n2o:CCF2020
MBA:596	owl:NamedIndividual	MBA:564	556250.017	25.000	1483.677	n2o:CCF2020
MBA:564	owl:NamedIndividual	MBA:72	50625.002	25.000	645.572	n2o:CCF2020
MBA:72	owl:NamedIndividual	MBA:564	50625.002	25.000	645.572	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:647	1604375.048	25.000	804.293	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:566	1604375.048	25.000	804.293	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:698	836875.025	25.000	6449.726	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:566	836875.025	25.000	6449.726	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:703	567500.017	25.000	2042.558	n2o:CCF2020
MBA:703	owl:NamedIndividual	MBA:566	567500.017	25.000	2042.558	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:776	198125.006	25.000	4018.522	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:566	198125.006	25.000	4018.522	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:780	431875.013	25.000	525.139	n2o:CCF2020
MBA:780	owl:NamedIndividual	MBA:566	431875.013	25.000	525.139	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:788	471875.014	25.000	1919.891	n2o:CCF2020
MBA:788	owl:NamedIndividual	MBA:566	471875.014	25.000	1919.891	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:918	1146250.034	25.000	1497.531	n2o:CCF2020
MBA:918	owl:NamedIndividual	MBA:566	1146250.034	25.000	1497.531	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:926	1330625.040	25.000	2362.504	n2o:CCF2020
MBA:926	owl:NamedIndividual	MBA:566	1330625.040	25.000	2362.504	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:961	1993750.059	25.000	2849.833	n2o:CCF2020
MBA:961	owl:NamedIndividual	MBA:566	1993750.059	25.000	2849.833	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:966	665625.020	25.000	1641.029	n2o:CCF2020
MBA:966	owl:NamedIndividual	MBA:566	665625.020	25.000	1641.029	n2o:CCF2020
MBA:574	owl:NamedIndividual	MBA:679	173750.005	25.000	923.172	n2o:CCF2020
MBA:679	owl:NamedIndividual	MBA:574	173750.005	25.000	923.172	n2o:CCF2020
MBA:574	owl:NamedIndividual	MBA:771	3508750.105	25.000	590.280	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:574	3508750.105	25.000	590.280	n2o:CCF2020
MBA:574	owl:NamedIndividual	MBA:784	2214375.066	25.000	1738.687	n2o:CCF2020
MBA:784	owl:NamedIndividual	MBA:574	2214375.066	25.000	1738.687	n2o:CCF2020
MBA:574	owl:NamedIndividual	MBA:792	2123750.063	25.000	697.718	n2o:CCF2020
MBA:792	owl:NamedIndividual	MBA:574	2123750.063	25.000	697.718	n2o:CCF2020
MBA:574	owl:NamedIndividual	MBA:931	2788750.083	25.000	494.797	n2o:CCF2020
MBA:931	owl:NamedIndividual	MBA:574	2788750.083	25.000	494.797	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:629	104375.003	25.000	900.038	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:575	104375.003	25.000	900.038	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:64	148125.004	25.000	800.942	n2o:CCF2020
MBA:64	owl:NamedIndividual	MBA:575	148125.004	25.000	800.942	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:824	288750.009	25.000	884.404	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:575	288750.009	25.000	884.404	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:907	628125.019	25.000	765.943	n2o:CCF2020
MBA:907	owl:NamedIndividual	MBA:575	628125.019	25.000	765.943	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:930	314375.009	25.000	708.147	n2o:CCF2020
MBA:930	owl:NamedIndividual	MBA:575	314375.009	25.000	708.147	n2o:CCF2020
MBA:576073699	owl:NamedIndividual	MBA:689	22500.001	25.000	130.928	n2o:CCF2020
MBA:689	owl:NamedIndividual	MBA:576073699	22500.001	25.000	130.928	n2o:CCF2020
MBA:576073699	owl:NamedIndividual	MBA:88	6250.000	25.000	832.566	n2o:CCF2020
MBA:88	owl:NamedIndividual	MBA:576073699	6250.000	25.000	832.566	n2o:CCF2020
MBA:576073704	owl:NamedIndividual	MBA:768	1213750.036	25.000	3085.135	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:576073704	1213750.036	25.000	3085.135	n2o:CCF2020
MBA:576073704	owl:NamedIndividual	MBA:88	1183125.035	25.000	417.689	n2o:CCF2020
MBA:88	owl:NamedIndividual	MBA:576073704	1183125.035	25.000	417.689	n2o:CCF2020
MBA:580	owl:NamedIndividual	MBA:933	635000.019	25.000	1905.307	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:580	635000.019	25.000	1905.307	n2o:CCF2020
MBA:581	owl:NamedIndividual	MBA:768	652500.019	25.000	1570.286	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:581	652500.019	25.000	1570.286	n2o:CCF2020
MBA:583	owl:NamedIndividual	MBA:703	31875.001	25.000	2189.654	n2o:CCF2020
MBA:703	owl:NamedIndividual	MBA:583	31875.001	25.000	2189.654	n2o:CCF2020
MBA:583	owl:NamedIndividual	MBA:723	653125.019	25.000	1875.173	n2o:CCF2020
MBA:723	owl:NamedIndividual	MBA:583	653125.019	25.000	1875.173	n2o:CCF2020
MBA:583	owl:NamedIndividual	MBA:776	1315625.039	25.000	2593.710	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:583	1315625.039	25.000	2593.710	n2o:CCF2020
MBA:583	owl:NamedIndividual	MBA:952	128750.004	25.000	1249.121	n2o:CCF2020
MBA:952	owl:NamedIndividual	MBA:583	128750.004	25.000	1249.121	n2o:CCF2020
MBA:589	owl:NamedIndividual	MBA:698	7128125.212	25.000	1316.942	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:589	7128125.212	25.000	1316.942	n2o:CCF2020
MBA:589	owl:NamedIndividual	MBA:746	46250.001	25.000	1904.191	n2o:CCF2020
MBA:746	owl:NamedIndividual	MBA:589	46250.001	25.000	1904.191	n2o:CCF2020
MBA:589	owl:NamedIndividual	MBA:754	8125.000	25.000	1831.067	n2o:CCF2020
MBA:754	owl:NamedIndividual	MBA:589	8125.000	25.000	1831.067	n2o:CCF2020
MBA:589	owl:NamedIndividual	MBA:776	13125.000	25.000	4003.715	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:589	13125.000	25.000	4003.715	n2o:CCF2020
MBA:589	owl:NamedIndividual	MBA:814	2051875.061	25.000	1211.620	n2o:CCF2020
MBA:814	owl:NamedIndividual	MBA:589	2051875.061	25.000	1211.620	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:726	421250.013	25.000	2710.362	n2o:CCF2020
MBA:726	owl:NamedIndividual	MBA:589508447	421250.013	25.000	2710.362	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:768	40625.001	25.000	3378.845	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:589508447	40625.001	25.000	3378.845	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:776	1875.000	25.000	3921.686	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:589508447	1875.000	25.000	3921.686	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:780	1195000.036	25.000	916.950	n2o:CCF2020
MBA:780	owl:NamedIndividual	MBA:589508447	1195000.036	25.000	916.950	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:926	1547500.046	25.000	1890.647	n2o:CCF2020
MBA:926	owl:NamedIndividual	MBA:589508447	1547500.046	25.000	1890.647	n2o:CCF2020
MBA:589508451	owl:NamedIndividual	MBA:901	1660625.049	25.000	1922.918	n2o:CCF2020
MBA:901	owl:NamedIndividual	MBA:589508451	1660625.049	25.000	1922.918	n2o:CCF2020
MBA:589508455	owl:NamedIndividual	MBA:752	9375.000	25.000	1544.484	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:589508455	9375.000	25.000	1544.484	n2o:CCF2020
MBA:589508455	owl:NamedIndividual	MBA:989	300625.009	25.000	585.744	n2o:CCF2020
MBA:989	owl:NamedIndividual	MBA:589508455	300625.009	25.000	585.744	n2o:CCF2020
MBA:59	owl:NamedIndividual	MBA:599	674375.020	25.000	486.654	n2o:CCF2020
MBA:599	owl:NamedIndividual	MBA:59	674375.020	25.000	486.654	n2o:CCF2020
MBA:59	owl:NamedIndividual	MBA:609	278750.008	25.000	585.023	n2o:CCF2020
MBA:609	owl:NamedIndividual	MBA:59	278750.008	25.000	585.023	n2o:CCF2020
MBA:59	owl:NamedIndividual	MBA:930	80000.002	25.000	572.566	n2o:CCF2020
MBA:930	owl:NamedIndividual	MBA:59	80000.002	25.000	572.566	n2o:CCF2020
MBA:591	owl:NamedIndividual	MBA:752	96250.003	25.000	1617.006	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:591	96250.003	25.000	1617.006	n2o:CCF2020
MBA:591	owl:NamedIndividual	MBA:824	191250.006	25.000	2056.572	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:591	191250.006	25.000	2056.572	n2o:CCF2020
MBA:591	owl:NamedIndividual	MBA:863	46875.001	25.000	1934.713	n2o:CCF2020
MBA:863	owl:NamedIndividual	MBA:591	46875.001	25.000	1934.713	n2o:CCF2020
MBA:591	owl:NamedIndividual	MBA:877	26875.001	25.000	1892.854	n2o:CCF2020
MBA:877	owl:NamedIndividual	MBA:591	26875.001	25.000	1892.854	n2o:CCF2020
MBA:596	owl:NamedIndividual	MBA:689	375625.011	25.000	599.765	n2o:CCF2020
MBA:689	owl:NamedIndividual	MBA:596	375625.011	25.000	599.765	n2o:CCF2020
MBA:596	owl:NamedIndividual	MBA:803	2978125.089	25.000	1402.958	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:596	2978125.089	25.000	1402.958	n2o:CCF2020
MBA:596	owl:NamedIndividual	MBA:824	50625.002	25.000	2976.581	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:596	50625.002	25.000	2976.581	n2o:CCF2020
MBA:599	owl:NamedIndividual	MBA:609	19375.001	25.000	891.008	n2o:CCF2020
MBA:609	owl:NamedIndividual	MBA:599	19375.001	25.000	891.008	n2o:CCF2020
MBA:599	owl:NamedIndividual	MBA:741	170000.005	25.000	723.258	n2o:CCF2020
MBA:741	owl:NamedIndividual	MBA:599	170000.005	25.000	723.258	n2o:CCF2020
MBA:599	owl:NamedIndividual	MBA:907	458750.014	25.000	196.281	n2o:CCF2020
MBA:907	owl:NamedIndividual	MBA:599	458750.014	25.000	196.281	n2o:CCF2020
MBA:599626923	owl:NamedIndividual	MBA:795	302500.009	25.000	1501.971	n2o:CCF2020
MBA:795	owl:NamedIndividual	MBA:599626923	302500.009	25.000	1501.971	n2o:CCF2020
MBA:599626923	owl:NamedIndividual	MBA:832	191875.006	25.000	2572.039	n2o:CCF2020
MBA:832	owl:NamedIndividual	MBA:599626923	191875.006	25.000	2572.039	n2o:CCF2020
MBA:599626927	owl:NamedIndividual	MBA:898	1155625.034	25.000	234.747	n2o:CCF2020
MBA:898	owl:NamedIndividual	MBA:599626927	1155625.034	25.000	234.747	n2o:CCF2020
MBA:604	owl:NamedIndividual	MBA:771	740000.022	25.000	1173.734	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:604	740000.022	25.000	1173.734	n2o:CCF2020
MBA:604	owl:NamedIndividual	MBA:872	3750.000	25.000	1226.899	n2o:CCF2020
MBA:872	owl:NamedIndividual	MBA:604	3750.000	25.000	1226.899	n2o:CCF2020
MBA:604	owl:NamedIndividual	MBA:898	1209375.036	25.000	431.335	n2o:CCF2020
MBA:898	owl:NamedIndividual	MBA:604	1209375.036	25.000	431.335	n2o:CCF2020
MBA:607344830	owl:NamedIndividual	MBA:749	54375.002	25.000	274.964	n2o:CCF2020
MBA:749	owl:NamedIndividual	MBA:607344830	54375.002	25.000	274.964	n2o:CCF2020
MBA:609	owl:NamedIndividual	MBA:741	83125.002	25.000	456.616	n2o:CCF2020
MBA:741	owl:NamedIndividual	MBA:609	83125.002	25.000	456.616	n2o:CCF2020
MBA:609	owl:NamedIndividual	MBA:795	113125.003	25.000	2104.150	n2o:CCF2020
MBA:795	owl:NamedIndividual	MBA:609	113125.003	25.000	2104.150	n2o:CCF2020
MBA:609	owl:NamedIndividual	MBA:930	358750.011	25.000	293.377	n2o:CCF2020
MBA:930	owl:NamedIndividual	MBA:609	358750.011	25.000	293.377	n2o:CCF2020
MBA:612	owl:NamedIndividual	MBA:752	112500.003	25.000	968.835	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:612	112500.003	25.000	968.835	n2o:CCF2020
MBA:612	owl:NamedIndividual	MBA:771	3248750.097	25.000	685.189	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:612	3248750.097	25.000	685.189	n2o:CCF2020
MBA:612	owl:NamedIndividual	MBA:933	7292500.217	25.000	438.024	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:612	7292500.217	25.000	438.024	n2o:CCF2020
MBA:614	owl:NamedIndividual	MBA:693	495625.015	25.000	157.465	n2o:CCF2020
MBA:693	owl:NamedIndividual	MBA:614	495625.015	25.000	157.465	n2o:CCF2020
MBA:614	owl:NamedIndividual	MBA:824	15625.000	25.000	2388.473	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:614	15625.000	25.000	2388.473	n2o:CCF2020
MBA:616	owl:NamedIndividual	MBA:771	110000.003	25.000	2354.207	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:616	110000.003	25.000	2354.207	n2o:CCF2020
MBA:616	owl:NamedIndividual	MBA:795	841250.025	25.000	836.915	n2o:CCF2020
MBA:795	owl:NamedIndividual	MBA:616	841250.025	25.000	836.915	n2o:CCF2020
MBA:616	owl:NamedIndividual	MBA:867	98125.003	25.000	905.214	n2o:CCF2020
MBA:867	owl:NamedIndividual	MBA:616	98125.003	25.000	905.214	n2o:CCF2020
MBA:616	owl:NamedIndividual	MBA:933	751250.022	25.000	1626.821	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:616	751250.022	25.000	1626.821	n2o:CCF2020
MBA:619	owl:NamedIndividual	MBA:639	872500.026	25.000	343.168	n2o:CCF2020
MBA:639	owl:NamedIndividual	MBA:619	872500.026	25.000	343.168	n2o:CCF2020
MBA:619	owl:NamedIndividual	MBA:698	1751250.052	25.000	4450.148	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:619	1751250.052	25.000	4450.148	n2o:CCF2020
MBA:619	owl:NamedIndividual	MBA:768	320625.010	25.000	3975.485	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:619	320625.010	25.000	3975.485	n2o:CCF2020
MBA:621	owl:NamedIndividual	MBA:771	1250000.037	25.000	588.469	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:621	1250000.037	25.000	588.469	n2o:CCF2020
MBA:621	owl:NamedIndividual	MBA:852	258750.008	25.000	1432.591	n2o:CCF2020
MBA:852	owl:NamedIndividual	MBA:621	258750.008	25.000	1432.591	n2o:CCF2020
MBA:628	owl:NamedIndividual	MBA:706	307500.009	25.000	290.404	n2o:CCF2020
MBA:706	owl:NamedIndividual	MBA:628	307500.009	25.000	290.404	n2o:CCF2020
MBA:628	owl:NamedIndividual	MBA:848	56875.002	25.000	3707.790	n2o:CCF2020
MBA:848	owl:NamedIndividual	MBA:628	56875.002	25.000	3707.790	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:685	2203750.066	25.000	677.816	n2o:CCF2020
MBA:685	owl:NamedIndividual	MBA:629	2203750.066	25.000	677.816	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:718	1481250.044	25.000	368.055	n2o:CCF2020
MBA:718	owl:NamedIndividual	MBA:629	1481250.044	25.000	368.055	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:733	1545625.046	25.000	631.017	n2o:CCF2020
MBA:733	owl:NamedIndividual	MBA:629	1545625.046	25.000	631.017	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:741	6250.000	25.000	907.876	n2o:CCF2020
MBA:741	owl:NamedIndividual	MBA:629	6250.000	25.000	907.876	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:797	93750.003	25.000	1024.562	n2o:CCF2020
MBA:797	owl:NamedIndividual	MBA:629	93750.003	25.000	1024.562	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:896	782500.023	25.000	843.603	n2o:CCF2020
MBA:896	owl:NamedIndividual	MBA:629	782500.023	25.000	843.603	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:907	1071875.032	25.000	351.051	n2o:CCF2020
MBA:907	owl:NamedIndividual	MBA:629	1071875.032	25.000	351.051	n2o:CCF2020
MBA:63	owl:NamedIndividual	MBA:797	333125.010	25.000	1125.521	n2o:CCF2020
MBA:797	owl:NamedIndividual	MBA:63	333125.010	25.000	1125.521	n2o:CCF2020
MBA:63	owl:NamedIndividual	MBA:88	68125.002	25.000	773.004	n2o:CCF2020
MBA:88	owl:NamedIndividual	MBA:63	68125.002	25.000	773.004	n2o:CCF2020
MBA:634	owl:NamedIndividual	MBA:832	843125.025	25.000	2441.771	n2o:CCF2020
MBA:832	owl:NamedIndividual	MBA:634	843125.025	25.000	2441.771	n2o:CCF2020
MBA:639	owl:NamedIndividual	MBA:647	631875.019	25.000	1557.162	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:639	631875.019	25.000	1557.162	n2o:CCF2020
MBA:639	owl:NamedIndividual	MBA:698	3025000.090	25.000	4792.689	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:639	3025000.090	25.000	4792.689	n2o:CCF2020
MBA:639	owl:NamedIndividual	MBA:788	1565625.047	25.000	430.246	n2o:CCF2020
MBA:788	owl:NamedIndividual	MBA:639	1565625.047	25.000	430.246	n2o:CCF2020
MBA:639	owl:NamedIndividual	MBA:840	71250.002	25.000	4971.160	n2o:CCF2020
MBA:840	owl:NamedIndividual	MBA:639	71250.002	25.000	4971.160	n2o:CCF2020
MBA:64	owl:NamedIndividual	MBA:768	20625.001	25.000	967.319	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:64	20625.001	25.000	967.319	n2o:CCF2020
MBA:64	owl:NamedIndividual	MBA:824	534375.016	25.000	1363.713	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:64	534375.016	25.000	1363.713	n2o:CCF2020
MBA:642	owl:NamedIndividual	MBA:771	716250.021	25.000	1006.454	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:642	716250.021	25.000	1006.454	n2o:CCF2020
MBA:642	owl:NamedIndividual	MBA:933	680000.020	25.000	1732.295	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:642	680000.020	25.000	1732.295	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:698	1211250.036	25.000	6039.611	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:647	1211250.036	25.000	6039.611	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:703	155000.005	25.000	1657.911	n2o:CCF2020
MBA:703	owl:NamedIndividual	MBA:647	155000.005	25.000	1657.911	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:780	5406250.161	25.000	556.428	n2o:CCF2020
MBA:780	owl:NamedIndividual	MBA:647	5406250.161	25.000	556.428	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:788	1741875.052	25.000	1156.305	n2o:CCF2020
MBA:788	owl:NamedIndividual	MBA:647	1741875.052	25.000	1156.305	n2o:CCF2020
MBA:647	owl:NamedIndividual	MBA:926	310625.009	25.000	3149.793	n2o:CCF2020
MBA:926	owl:NamedIndividual	MBA:647	310625.009	25.000	3149.793	n2o:CCF2020
