ID	Type	PCL:0010063	cell_count	cell_ratio	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AI dcterms:source
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:970	27	0.071053	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:978	51	0.134211	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:661	71	0.186842	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_287	owl:NamedIndividual	MBA:202	237	0.244582	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_287	owl:NamedIndividual	MBA:225	242	0.249742	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_287	owl:NamedIndividual	MBA:145	62	0.063983	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_288	owl:NamedIndividual	MBA:1048	23	0.115000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_288	owl:NamedIndividual	MBA:136	27	0.135000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_288	owl:NamedIndividual	MBA:354	16	0.080000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_288	owl:NamedIndividual	MBA:177	21	0.105000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_288	owl:NamedIndividual	MBA:651	10	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_288	owl:NamedIndividual	MBA:773	31	0.155000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_289	owl:NamedIndividual	MBA:177	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_289	owl:NamedIndividual	MBA:651	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_289	owl:NamedIndividual	MBA:771	2	0.166667	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_289	owl:NamedIndividual	MBA:852	4	0.333333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_289	owl:NamedIndividual	MBA:1093	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_289	owl:NamedIndividual	MBA:437	3	0.250000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_290	owl:NamedIndividual	MBA:136	22	0.053140	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_290	owl:NamedIndividual	MBA:354	32	0.077295	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_290	owl:NamedIndividual	MBA:771	38	0.091787	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_290	owl:NamedIndividual	MBA:852	66	0.159420	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_290	owl:NamedIndividual	MBA:978	48	0.115942	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_290	owl:NamedIndividual	MBA:661	62	0.149758	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_291	owl:NamedIndividual	MBA:354	9	0.101124	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_291	owl:NamedIndividual	MBA:852	16	0.179775	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_291	owl:NamedIndividual	MBA:437	20	0.224719	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_292	owl:NamedIndividual	MBA:202	432	0.637168	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_292	owl:NamedIndividual	MBA:145	169	0.249263	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_292	owl:NamedIndividual	MBA:108	53	0.078171	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_293	owl:NamedIndividual	MBA:711	278	0.245800	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_293	owl:NamedIndividual	MBA:202	244	0.215738	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_293	owl:NamedIndividual	MBA:968	60	0.053050	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_293	owl:NamedIndividual	MBA:225	167	0.147657	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_293	owl:NamedIndividual	MBA:145	82	0.072502	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_294	owl:NamedIndividual	MBA:512	31	0.077694	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_294	owl:NamedIndividual	MBA:202	205	0.513784	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_294	owl:NamedIndividual	MBA:217	33	0.082707	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_294	owl:NamedIndividual	MBA:145	39	0.097744	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_294	owl:NamedIndividual	MBA:589508455	37	0.092732	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_295	owl:NamedIndividual	MBA:512	48	0.066946	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_295	owl:NamedIndividual	MBA:846	143	0.199442	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_295	owl:NamedIndividual	MBA:91	238	0.331939	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_295	owl:NamedIndividual	MBA:728	177	0.246862	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_296	owl:NamedIndividual	MBA:307	23	0.058081	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_296	owl:NamedIndividual	MBA:354	135	0.340909	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_296	owl:NamedIndividual	MBA:1069	32	0.080808	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_296	owl:NamedIndividual	MBA:230	46	0.116162	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_296	owl:NamedIndividual	MBA:190	38	0.095960	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:1033	4	0.129032	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:354	7	0.225806	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:589508451	2	0.064516	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:437	4	0.129032	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:445	2	0.064516	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:1123	2	0.064516	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_297	owl:NamedIndividual	MBA:229	6	0.193548	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_298	owl:NamedIndividual	MBA:202	115	0.527523	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_298	owl:NamedIndividual	MBA:169	24	0.110092	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_298	owl:NamedIndividual	MBA:145	42	0.192661	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_298	owl:NamedIndividual	MBA:108	27	0.123853	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_299	owl:NamedIndividual	MBA:1048	47	0.149206	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_299	owl:NamedIndividual	MBA:307	63	0.200000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_299	owl:NamedIndividual	MBA:354	38	0.120635	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_299	owl:NamedIndividual	MBA:771	19	0.060317	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_299	owl:NamedIndividual	MBA:1093	25	0.079365	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_299	owl:NamedIndividual	MBA:206	49	0.155556	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_300	owl:NamedIndividual	MBA:202	82	0.053770	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_300	owl:NamedIndividual	MBA:354	128	0.083934	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_300	owl:NamedIndividual	MBA:651	481	0.315410	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_300	owl:NamedIndividual	MBA:852	264	0.173115	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_300	owl:NamedIndividual	MBA:437	230	0.150820	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_300	owl:NamedIndividual	MBA:445	103	0.067541	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:123	5	0.089286	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:202	4	0.071429	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:354	3	0.053571	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:771	13	0.232143	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:549009215	3	0.053571	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:852	8	0.142857	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:534	9	0.160714	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_301	owl:NamedIndividual	MBA:621	3	0.053571	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_302	owl:NamedIndividual	MBA:202	35	0.277778	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_302	owl:NamedIndividual	MBA:771	37	0.293651	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_302	owl:NamedIndividual	MBA:852	27	0.214286	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_302	owl:NamedIndividual	MBA:867	16	0.126984	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_303	owl:NamedIndividual	MBA:136	105	0.293296	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_303	owl:NamedIndividual	MBA:354	28	0.078212	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_303	owl:NamedIndividual	MBA:651	36	0.100559	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_303	owl:NamedIndividual	MBA:852	95	0.265363	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_303	owl:NamedIndividual	MBA:978	32	0.089385	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_303	owl:NamedIndividual	MBA:437	19	0.053073	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_304	owl:NamedIndividual	MBA:354	122	0.068271	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_304	owl:NamedIndividual	MBA:651	471	0.263570	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_304	owl:NamedIndividual	MBA:852	199	0.111360	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_304	owl:NamedIndividual	MBA:225	146	0.081701	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_304	owl:NamedIndividual	MBA:445	90	0.050364	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_304	owl:NamedIndividual	MBA:957	101	0.056519	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_305	owl:NamedIndividual	MBA:1033	62	0.063265	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_305	owl:NamedIndividual	MBA:354	126	0.128571	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_305	owl:NamedIndividual	MBA:437	473	0.482653	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_305	owl:NamedIndividual	MBA:229	56	0.057143	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_306	owl:NamedIndividual	MBA:354	279	0.099182	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_306	owl:NamedIndividual	MBA:589508451	174	0.061856	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_306	owl:NamedIndividual	MBA:437	1260	0.447920	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_306	owl:NamedIndividual	MBA:229	275	0.097760	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:313	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:354	4	0.200000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:612	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:651	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:206	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:230	5	0.250000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:145	3	0.150000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:658	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:190	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_307	owl:NamedIndividual	MBA:1043	1	0.050000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_308	owl:NamedIndividual	MBA:96	627	0.241154	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_308	owl:NamedIndividual	MBA:1049	158	0.060769	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_308	owl:NamedIndividual	MBA:1041	200	0.076923	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_308	owl:NamedIndividual	MBA:153	172	0.066154	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_308	owl:NamedIndividual	MBA:101	166	0.063846	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_308	owl:NamedIndividual	MBA:728	234	0.090000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_310	owl:NamedIndividual	MBA:1056	124	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_310	owl:NamedIndividual	MBA:984	118	0.079301	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_310	owl:NamedIndividual	MBA:1041	115	0.077285	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_310	owl:NamedIndividual	MBA:1007	198	0.133065	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_310	owl:NamedIndividual	MBA:728	90	0.060484	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:1056	2248	0.128788	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:1064	1241	0.071097	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:984	1213	0.069493	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:936	1000	0.057290	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:1041	1071	0.061358	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:1025	1128	0.064623	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_312	owl:NamedIndividual	MBA:1007	2114	0.121111	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_313	owl:NamedIndividual	MBA:1056	1942	0.107709	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_313	owl:NamedIndividual	MBA:1064	1595	0.088464	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_313	owl:NamedIndividual	MBA:984	1410	0.078203	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_313	owl:NamedIndividual	MBA:1041	1092	0.060566	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_313	owl:NamedIndividual	MBA:1007	2828	0.156850	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_314	owl:NamedIndividual	MBA:1056	17356	0.094312	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_314	owl:NamedIndividual	MBA:976	10611	0.057660	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_314	owl:NamedIndividual	MBA:984	17603	0.095654	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_314	owl:NamedIndividual	MBA:1041	16345	0.088818	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_314	owl:NamedIndividual	MBA:1007	26608	0.144587	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_314	owl:NamedIndividual	MBA:728	10354	0.056263	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_315	owl:NamedIndividual	MBA:96	570	0.322034	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_315	owl:NamedIndividual	MBA:846	94	0.053107	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_315	owl:NamedIndividual	MBA:968	131	0.074011	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_315	owl:NamedIndividual	MBA:101	95	0.053672	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_315	owl:NamedIndividual	MBA:728	147	0.083051	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:1056	2687	0.090737	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:1064	2780	0.093878	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:976	1602	0.054098	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:984	1873	0.063249	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:1041	2468	0.083342	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:1025	1704	0.057542	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_316	owl:NamedIndividual	MBA:1007	3870	0.130686	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_317	owl:NamedIndividual	MBA:1056	305	0.089944	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_317	owl:NamedIndividual	MBA:1064	234	0.069006	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_317	owl:NamedIndividual	MBA:984	216	0.063698	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_317	owl:NamedIndividual	MBA:1041	289	0.085226	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_317	owl:NamedIndividual	MBA:1007	339	0.099971	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_317	owl:NamedIndividual	MBA:728	468	0.138012	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:512	13298	0.069021	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:1097	20269	0.105203	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:313	45353	0.235397	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:354	25161	0.130594	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:771	21780	0.113045	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:803	10386	0.053907	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_318	owl:NamedIndividual	MBA:549	16654	0.086440	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_321	owl:NamedIndividual	MBA:266	268	0.050912	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_321	owl:NamedIndividual	MBA:483	418	0.079407	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_321	owl:NamedIndividual	MBA:129	690	0.131079	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_322	owl:NamedIndividual	MBA:223	589	0.313465	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_322	owl:NamedIndividual	MBA:10671	207	0.110165	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_322	owl:NamedIndividual	MBA:118	241	0.128260	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_322	owl:NamedIndividual	MBA:129	370	0.196913	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_322	owl:NamedIndividual	MBA:108	195	0.103779	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_324	owl:NamedIndividual	MBA:140	23	0.089494	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_324	owl:NamedIndividual	MBA:795	22	0.085603	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_324	owl:NamedIndividual	MBA:599626923	53	0.206226	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_324	owl:NamedIndividual	MBA:129	152	0.591440	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_325	owl:NamedIndividual	MBA:1041	1553	0.056814	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_325	owl:NamedIndividual	MBA:153	1960	0.071703	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_325	owl:NamedIndividual	MBA:81	4056	0.148381	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_325	owl:NamedIndividual	MBA:728	1566	0.057289	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_325	owl:NamedIndividual	MBA:108	8556	0.313005	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_328	owl:NamedIndividual	MBA:507	1328	0.143459	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_328	owl:NamedIndividual	MBA:698	1687	0.182240	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_328	owl:NamedIndividual	MBA:1016	5103	0.551259	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_331	owl:NamedIndividual	MBA:672	2833	0.061408	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_333	owl:NamedIndividual	MBA:672	13880	0.052734	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_334	owl:NamedIndividual	MBA:672	3080	0.063186	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_335	owl:NamedIndividual	MBA:512	305	0.160780	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_335	owl:NamedIndividual	MBA:1089	118	0.062203	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_335	owl:NamedIndividual	MBA:315	280	0.147601	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_335	owl:NamedIndividual	MBA:313	202	0.106484	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_335	owl:NamedIndividual	MBA:354	117	0.061676	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_335	owl:NamedIndividual	MBA:477	108	0.056932	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_336	owl:NamedIndividual	MBA:771	2	0.062500	doi:10.1038/s41586-023-06812-z
