ID	Type	PCL:0010063	cell_count	cell_ratio	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AI dcterms:source
WMB:CS20230722_SUPT_0545	owl:NamedIndividual	MBA:693	133	0.340153	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	MBA:88	20	0.063694	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	MBA:1097	34	0.108280	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	MBA:515	117	0.372611	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	MBA:523	39	0.124204	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	MBA:133	20	0.063694	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0546	owl:NamedIndividual	MBA:576073699	26	0.082803	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0547	owl:NamedIndividual	MBA:272	12	0.059701	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0547	owl:NamedIndividual	MBA:1097	16	0.079602	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0547	owl:NamedIndividual	MBA:515	115	0.572139	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0547	owl:NamedIndividual	MBA:523	16	0.079602	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0547	owl:NamedIndividual	MBA:133	17	0.084577	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0548	owl:NamedIndividual	MBA:272	20	0.085470	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0548	owl:NamedIndividual	MBA:1097	12	0.051282	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0548	owl:NamedIndividual	MBA:515	122	0.521368	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0548	owl:NamedIndividual	MBA:133	39	0.166667	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0549	owl:NamedIndividual	MBA:351	21	0.085020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0549	owl:NamedIndividual	MBA:1097	28	0.113360	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0549	owl:NamedIndividual	MBA:515	164	0.663968	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0549	owl:NamedIndividual	MBA:523	19	0.076923	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0550	owl:NamedIndividual	MBA:272	7	0.152174	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0550	owl:NamedIndividual	MBA:515	11	0.239130	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0550	owl:NamedIndividual	MBA:133	15	0.326087	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0550	owl:NamedIndividual	MBA:129	3	0.065217	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0550	owl:NamedIndividual	MBA:117	9	0.195652	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0551	owl:NamedIndividual	MBA:272	7	0.073684	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0551	owl:NamedIndividual	MBA:1097	5	0.052632	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0551	owl:NamedIndividual	MBA:515	50	0.526316	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0551	owl:NamedIndividual	MBA:133	27	0.284211	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0552	owl:NamedIndividual	MBA:830	94	0.254054	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0552	owl:NamedIndividual	MBA:1097	139	0.375676	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0552	owl:NamedIndividual	MBA:194	22	0.059459	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0552	owl:NamedIndividual	MBA:693	59	0.159459	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0553	owl:NamedIndividual	MBA:223	10	0.181818	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0553	owl:NamedIndividual	MBA:830	6	0.109091	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0553	owl:NamedIndividual	MBA:1097	14	0.254545	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0553	owl:NamedIndividual	MBA:693	19	0.345455	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0554	owl:NamedIndividual	MBA:223	41	0.594203	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0554	owl:NamedIndividual	MBA:1097	14	0.202899	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0554	owl:NamedIndividual	MBA:693	6	0.086957	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0555	owl:NamedIndividual	MBA:223	67	0.587719	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0555	owl:NamedIndividual	MBA:1097	16	0.140351	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0555	owl:NamedIndividual	MBA:693	9	0.078947	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0556	owl:NamedIndividual	MBA:223	236	0.702381	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0556	owl:NamedIndividual	MBA:1097	23	0.068452	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0556	owl:NamedIndividual	MBA:10671	24	0.071429	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0557	owl:NamedIndividual	MBA:223	4	0.088889	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0557	owl:NamedIndividual	MBA:830	5	0.111111	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0557	owl:NamedIndividual	MBA:1097	9	0.200000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0557	owl:NamedIndividual	MBA:1004	4	0.088889	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0557	owl:NamedIndividual	MBA:693	17	0.377778	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:223	4	0.057143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:1097	16	0.228571	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:1004	11	0.157143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:126	4	0.057143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:1	9	0.128571	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:614	9	0.128571	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0558	owl:NamedIndividual	MBA:693	4	0.057143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0559	owl:NamedIndividual	MBA:1097	1	0.333333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0559	owl:NamedIndividual	MBA:194	1	0.333333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0559	owl:NamedIndividual	MBA:576073704	1	0.333333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0560	owl:NamedIndividual	MBA:1097	74	0.220238	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0560	owl:NamedIndividual	MBA:194	134	0.398810	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0560	owl:NamedIndividual	MBA:576073704	65	0.193452	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:88	5	0.063291	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:223	4	0.050633	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:1097	22	0.278481	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:118	6	0.075949	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:173	14	0.177215	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:614	12	0.151899	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0561	owl:NamedIndividual	MBA:693	4	0.050633	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0562	owl:NamedIndividual	MBA:830	40	0.333333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0562	owl:NamedIndividual	MBA:1097	26	0.216667	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0562	owl:NamedIndividual	MBA:118	13	0.108333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0562	owl:NamedIndividual	MBA:693	15	0.125000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0563	owl:NamedIndividual	MBA:1097	36	0.175610	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0563	owl:NamedIndividual	MBA:614	117	0.570732	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0563	owl:NamedIndividual	MBA:693	50	0.243902	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0564	owl:NamedIndividual	MBA:1097	121	0.310256	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0564	owl:NamedIndividual	MBA:614	31	0.079487	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0564	owl:NamedIndividual	MBA:693	201	0.515385	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0565	owl:NamedIndividual	MBA:1097	69	0.244681	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0565	owl:NamedIndividual	MBA:614	77	0.273050	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0565	owl:NamedIndividual	MBA:693	128	0.453901	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0566	owl:NamedIndividual	MBA:1097	88	0.251429	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0566	owl:NamedIndividual	MBA:118	27	0.077143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0566	owl:NamedIndividual	MBA:173	43	0.122857	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0566	owl:NamedIndividual	MBA:614	47	0.134286	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0566	owl:NamedIndividual	MBA:693	34	0.097143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0566	owl:NamedIndividual	MBA:1009	26	0.074286	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0567	owl:NamedIndividual	MBA:1097	146	0.245791	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0567	owl:NamedIndividual	MBA:173	129	0.217172	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0567	owl:NamedIndividual	MBA:614	141	0.237374	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0567	owl:NamedIndividual	MBA:693	88	0.148148	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0567	owl:NamedIndividual	MBA:1009	31	0.052189	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0568	owl:NamedIndividual	MBA:223	151	0.059755	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0568	owl:NamedIndividual	MBA:1097	413	0.163435	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0568	owl:NamedIndividual	MBA:693	1903	0.753067	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0569	owl:NamedIndividual	MBA:1097	73	0.141199	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0569	owl:NamedIndividual	MBA:693	390	0.754352	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0570	owl:NamedIndividual	MBA:1097	125	0.313283	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0570	owl:NamedIndividual	MBA:118	41	0.102757	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0570	owl:NamedIndividual	MBA:693	194	0.486216	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0571	owl:NamedIndividual	MBA:1097	18	0.545455	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0571	owl:NamedIndividual	MBA:693	15	0.454545	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0572	owl:NamedIndividual	MBA:88	13	0.059361	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0572	owl:NamedIndividual	MBA:1097	19	0.086758	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0572	owl:NamedIndividual	MBA:194	104	0.474886	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0572	owl:NamedIndividual	MBA:576073704	14	0.063927	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0572	owl:NamedIndividual	MBA:797	23	0.105023	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0573	owl:NamedIndividual	MBA:830	10	0.055866	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0573	owl:NamedIndividual	MBA:1097	58	0.324022	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0573	owl:NamedIndividual	MBA:194	36	0.201117	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0573	owl:NamedIndividual	MBA:576073704	13	0.072626	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0573	owl:NamedIndividual	MBA:693	11	0.061453	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0573	owl:NamedIndividual	MBA:436	33	0.184358	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0574	owl:NamedIndividual	MBA:88	55	0.167173	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0574	owl:NamedIndividual	MBA:1097	65	0.197568	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0574	owl:NamedIndividual	MBA:515	37	0.112462	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0574	owl:NamedIndividual	MBA:523	29	0.088146	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0574	owl:NamedIndividual	MBA:133	26	0.079027	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0574	owl:NamedIndividual	MBA:117	17	0.051672	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0575	owl:NamedIndividual	MBA:1097	86	0.189845	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0575	owl:NamedIndividual	MBA:515	95	0.209713	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0575	owl:NamedIndividual	MBA:38	78	0.172185	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0575	owl:NamedIndividual	MBA:133	60	0.132450	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0575	owl:NamedIndividual	MBA:347	42	0.092715	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0576	owl:NamedIndividual	MBA:88	51	0.106250	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0576	owl:NamedIndividual	MBA:1097	86	0.179167	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0576	owl:NamedIndividual	MBA:194	89	0.185417	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0576	owl:NamedIndividual	MBA:226	70	0.145833	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0576	owl:NamedIndividual	MBA:523	31	0.064583	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0576	owl:NamedIndividual	MBA:576073704	33	0.068750	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0577	owl:NamedIndividual	MBA:88	23	0.070122	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0577	owl:NamedIndividual	MBA:830	36	0.109756	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0577	owl:NamedIndividual	MBA:1097	81	0.246951	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0577	owl:NamedIndividual	MBA:515	37	0.112805	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0577	owl:NamedIndividual	MBA:38	32	0.097561	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0577	owl:NamedIndividual	MBA:133	27	0.082317	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0578	owl:NamedIndividual	MBA:1097	26	0.131980	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0578	owl:NamedIndividual	MBA:515	15	0.076142	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0578	owl:NamedIndividual	MBA:133	61	0.309645	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0578	owl:NamedIndividual	MBA:1009	11	0.055838	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0578	owl:NamedIndividual	MBA:117	28	0.142132	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0579	owl:NamedIndividual	MBA:88	150	0.298211	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0579	owl:NamedIndividual	MBA:351	38	0.075547	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0579	owl:NamedIndividual	MBA:1097	201	0.399602	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0579	owl:NamedIndividual	MBA:436	54	0.107356	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0580	owl:NamedIndividual	MBA:88	892	0.662704	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0580	owl:NamedIndividual	MBA:1097	194	0.144131	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0581	owl:NamedIndividual	MBA:88	96	0.387097	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0581	owl:NamedIndividual	MBA:1097	49	0.197581	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0581	owl:NamedIndividual	MBA:38	13	0.052419	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0581	owl:NamedIndividual	MBA:30	19	0.076613	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0581	owl:NamedIndividual	MBA:347	25	0.100806	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0582	owl:NamedIndividual	MBA:88	186	0.823009	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0582	owl:NamedIndividual	MBA:1097	23	0.101770	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0583	owl:NamedIndividual	MBA:88	83	0.384259	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0583	owl:NamedIndividual	MBA:1097	38	0.175926	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0583	owl:NamedIndividual	MBA:173	17	0.078704	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0583	owl:NamedIndividual	MBA:347	33	0.152778	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0583	owl:NamedIndividual	MBA:693	12	0.055556	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0584	owl:NamedIndividual	MBA:88	58	0.124197	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0584	owl:NamedIndividual	MBA:1097	139	0.297645	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0584	owl:NamedIndividual	MBA:194	159	0.340471	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0584	owl:NamedIndividual	MBA:576073704	27	0.057816	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0584	owl:NamedIndividual	MBA:173	28	0.059957	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0585	owl:NamedIndividual	MBA:88	20	0.076336	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0585	owl:NamedIndividual	MBA:1097	60	0.229008	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0585	owl:NamedIndividual	MBA:38	100	0.381679	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0585	owl:NamedIndividual	MBA:63	25	0.095420	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0585	owl:NamedIndividual	MBA:347	21	0.080153	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0586	owl:NamedIndividual	MBA:88	24	0.064171	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0586	owl:NamedIndividual	MBA:1097	47	0.125668	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0586	owl:NamedIndividual	MBA:194	27	0.072193	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0586	owl:NamedIndividual	MBA:38	135	0.360963	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0586	owl:NamedIndividual	MBA:63	98	0.262032	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0587	owl:NamedIndividual	MBA:1097	43	0.095768	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0587	owl:NamedIndividual	MBA:38	329	0.732739	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0587	owl:NamedIndividual	MBA:347	26	0.057906	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0588	owl:NamedIndividual	MBA:1097	148	0.096042	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0588	owl:NamedIndividual	MBA:38	264	0.171317	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0588	owl:NamedIndividual	MBA:390	145	0.094095	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0588	owl:NamedIndividual	MBA:1009	219	0.142116	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0588	owl:NamedIndividual	MBA:125	309	0.200519	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0589	owl:NamedIndividual	MBA:38	106	0.325153	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0589	owl:NamedIndividual	MBA:30	89	0.273006	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0589	owl:NamedIndividual	MBA:133	68	0.208589	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0589	owl:NamedIndividual	MBA:347	31	0.095092	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0590	owl:NamedIndividual	MBA:88	6	0.052174	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0590	owl:NamedIndividual	MBA:351	10	0.086957	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0590	owl:NamedIndividual	MBA:1097	45	0.391304	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0590	owl:NamedIndividual	MBA:194	6	0.052174	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0590	owl:NamedIndividual	MBA:515	7	0.060870	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0590	owl:NamedIndividual	MBA:38	19	0.165217	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0591	owl:NamedIndividual	MBA:830	84	0.257669	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0591	owl:NamedIndividual	MBA:1097	67	0.205521	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0591	owl:NamedIndividual	MBA:194	27	0.082822	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0591	owl:NamedIndividual	MBA:946	99	0.303681	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0592	owl:NamedIndividual	MBA:830	13	0.067358	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0592	owl:NamedIndividual	MBA:1097	43	0.222798	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0592	owl:NamedIndividual	MBA:194	58	0.300518	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0592	owl:NamedIndividual	MBA:946	22	0.113990	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0592	owl:NamedIndividual	MBA:1004	15	0.077720	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0593	owl:NamedIndividual	MBA:830	54	0.210938	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0593	owl:NamedIndividual	MBA:1097	62	0.242188	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0593	owl:NamedIndividual	MBA:194	59	0.230469	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0593	owl:NamedIndividual	MBA:946	25	0.097656	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0593	owl:NamedIndividual	MBA:614	14	0.054688	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0594	owl:NamedIndividual	MBA:830	82	0.214099	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0594	owl:NamedIndividual	MBA:1097	71	0.185379	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0594	owl:NamedIndividual	MBA:194	119	0.310705	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0594	owl:NamedIndividual	MBA:946	37	0.096606	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0594	owl:NamedIndividual	MBA:1004	21	0.054830	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0595	owl:NamedIndividual	MBA:830	147	0.364764	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0595	owl:NamedIndividual	MBA:1097	143	0.354839	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0595	owl:NamedIndividual	MBA:946	56	0.138958	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:88	4	0.070175	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:830	3	0.052632	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:1097	19	0.333333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:194	3	0.052632	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:38	3	0.052632	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:63	13	0.228070	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0596	owl:NamedIndividual	MBA:797	5	0.087719	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0597	owl:NamedIndividual	MBA:830	68	0.270916	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0597	owl:NamedIndividual	MBA:1097	54	0.215139	doi:10.1038/s41586-023-06808-9
